Frame, Time (ms), Delta (ms) , Memory (mb)
  290,6700.597,22.643,8387
  291,6724.021,23.423,8388
  292,6747.570,23.550,8390
  293,6771.034,23.464,8390
  294,6794.566,23.532,8396
  295,6817.652,23.086,8400
  296,6840.889,23.237,8402
  297,6863.899,23.010,8407
  298,6887.193,23.294,8407
  299,6910.454,23.261,8407
  300,6933.987,23.533,8410
  301,6957.469,23.482,8413
  302,6980.870,23.401,8416
  303,7004.857,23.987,8422
  304,7027.953,23.096,8427
  305,7051.233,23.280,8432
  306,7074.521,23.288,8444
  307,7097.674,23.153,8447
  308,7120.791,23.116,8448
  309,7144.327,23.537,8453
  310,7167.826,23.499,8462
  311,7190.605,22.779,8462
  312,7213.611,23.006,8464
  313,7236.688,23.076,8467
  314,7260.253,23.566,8467
  315,7284.220,23.967,8470
  316,7307.104,22.884,8470
  317,7330.310,23.205,8474
  318,7353.696,23.387,8474
  319,7377.016,23.320,8480
  320,7399.932,22.916,8480
  321,7423.261,23.329,8480
  322,7446.468,23.207,8483
  323,7469.289,22.820,8483
  324,7492.458,23.169,8491
  325,7516.259,23.802,8497
  326,7539.483,23.224,8505
  327,7562.827,23.344,8508
  328,7586.304,23.477,8509
  329,7609.675,23.371,8510
  330,7632.927,23.252,8510
  331,7656.246,23.318,8521
  332,7679.587,23.342,8524
  333,7702.989,23.402,8529
  334,7726.431,23.442,8536
  335,7750.107,23.676,8544
  336,7773.571,23.464,8545
  337,7796.695,23.124,8547
  338,7820.180,23.485,8553
  339,7843.127,22.947,8558
  340,7866.889,23.762,8571
  341,7890.282,23.393,8577
  342,7914.082,23.799,8580
  343,7936.866,22.785,8580
  344,7960.265,23.399,8581
  345,7984.787,24.521,8586
  346,8008.054,23.268,8592
  347,8031.611,23.557,8593
  348,8055.113,23.502,8595
  349,8078.644,23.530,8598
  350,8102.166,23.522,8601
  351,8125.541,23.375,8605
  352,8149.250,23.709,8606
  353,8172.509,23.260,8612
  354,8195.776,23.267,8613
  355,8219.601,23.824,8614
  356,8243.547,23.946,8614
  357,8266.891,23.344,8623
  358,8290.110,23.220,8625
  359,8313.373,23.263,8630
  360,8337.081,23.708,8637
  361,8360.484,23.403,8641
  362,8383.946,23.462,8647
  363,8407.281,23.335,8650
  364,8431.591,24.309,8656
  365,8455.043,23.453,8658
  366,8478.642,23.598,8658
  367,8502.121,23.480,8666
  368,8526.187,24.065,8670
  369,8550.134,23.947,8676
  370,8573.882,23.748,8680
  371,8597.589,23.707,8684
  372,8620.747,23.159,8691
  373,8644.348,23.600,8700
  374,8667.899,23.552,8706
  375,8692.233,24.334,8709
  376,8716.021,23.787,8715
  377,8739.773,23.753,8715
  378,8763.397,23.624,8729
  379,8786.834,23.437,8729
  380,8810.594,23.759,8730
  381,8834.567,23.974,8730
  382,8858.326,23.759,8739
  383,8882.721,24.394,8746
  384,8906.706,23.986,8755
  385,8930.737,24.031,8759
  386,8954.436,23.698,8763
  387,8977.678,23.242,8778
  388,9001.274,23.597,8781
  389,9026.301,25.026,8792
  390,9050.213,23.912,8796
  391,9074.387,24.174,8802
  392,9097.553,23.166,8807
  393,9120.827,23.275,8807
  394,9145.249,24.422,8819
  395,9168.831,23.582,8824
  396,9193.021,24.189,8834
  397,9216.594,23.573,8835
  398,9240.376,23.783,8839
  399,9264.967,24.590,8844
  400,9287.898,22.932,8848
  401,9311.160,23.262,8852
  402,9334.758,23.597,8859
  403,9358.962,24.204,8873
  404,9382.799,23.837,8884
  405,9407.320,24.522,8901
  406,9430.810,23.489,8911
  407,9454.001,23.192,8923
  408,9478.175,24.173,8934
  409,9501.989,23.815,8950
  410,9525.897,23.908,8950
  411,9549.027,23.130,8961
  412,9573.322,24.295,8974
  413,9596.907,23.585,8974
  414,9620.285,23.378,8998
  415,9644.420,24.134,9013
  416,9668.577,24.158,9013
  417,9692.505,23.927,9037
  418,9716.537,24.033,9056
  419,9740.095,23.557,9061
  420,9763.780,23.686,9072
  421,9788.063,24.283,9087
  422,9812.249,24.186,9103
  423,9836.366,24.117,9105
  424,9860.866,24.500,9121
  425,9884.870,24.004,9135
  426,9908.672,23.801,9135
  427,9931.809,23.137,9135
  428,9955.689,23.881,9135
  429,9979.479,23.790,9135
  430,10003.028,23.549,9135
  431,10027.113,24.085,9135
  432,10051.627,24.513,9135
  433,10075.227,23.600,9135
  434,10099.170,23.943,9135
  435,10122.867,23.698,9135
  436,10146.768,23.900,9136
  437,10170.496,23.729,9136
  438,10193.699,23.203,9136
  439,10217.237,23.538,9139
  440,10240.728,23.490,9139
  441,10265.105,24.378,9139
  442,10288.739,23.634,9139
  443,10312.101,23.361,9139
  444,10335.433,23.332,9142
  445,10358.660,23.228,9142
  446,10382.412,23.752,9142
  447,10405.398,22.986,9142
  448,10429.166,23.768,9142
  449,10452.561,23.394,9142
  450,10476.244,23.684,9142
  451,10500.164,23.920,9147
  452,10522.952,22.788,9158
  453,10546.548,23.595,9161
  454,10569.358,22.811,9163
  455,10592.297,22.938,9169
  456,10615.654,23.358,9177
  457,10639.079,23.425,9177
  458,10662.513,23.433,9177
  459,10685.660,23.148,9177
  460,10708.830,23.170,9178
  461,10732.212,23.381,9178
  462,10755.776,23.565,9178
  463,10778.987,23.211,9179
  464,10802.978,23.990,9181
  465,10826.324,23.347,9187
  466,10849.558,23.233,9188
  467,10872.475,22.917,9194
  468,10895.832,23.358,9198
  469,10919.024,23.192,9203
  470,10941.822,22.798,9203
  471,10964.669,22.846,9206
  472,10987.766,23.097,9211
  473,11011.527,23.762,9214
  474,11034.869,23.342,9217
  475,11058.389,23.519,9223
  476,11081.620,23.232,9235
  477,11104.409,22.789,9236
  478,11127.262,22.852,9237
  479,11150.616,23.355,9240
  480,11173.804,23.187,9247
  481,11197.611,23.808,9249
  482,11220.509,22.897,9254
  483,11243.645,23.136,9259
  484,11266.770,23.125,9273
  485,11289.313,22.543,9275
  486,11312.196,22.884,9279
  487,11334.737,22.541,9282
  488,11357.523,22.786,9288
  489,11381.089,23.565,9293
  490,11405.004,23.915,9295
  491,11428.061,23.057,9295
  492,11451.183,23.122,9295
  493,11474.009,22.826,9298
  494,11496.903,22.895,9300
  495,11520.090,23.186,9300
  496,11543.198,23.109,9304
  497,11566.586,23.387,9307
  498,11589.397,22.812,9311
  499,11612.435,23.037,9319
  500,11635.713,23.278,9325
  501,11658.694,22.982,9332
  502,11682.297,23.602,9335
  503,11705.655,23.359,9342
  504,11728.722,23.066,9349
  505,11751.949,23.228,9354
  506,11775.503,23.553,9356
  507,11798.825,23.323,9362
  508,11821.874,23.048,9370
  509,11844.843,22.969,9370
  510,11868.296,23.453,9370
  511,11891.264,22.968,9376
  512,11914.351,23.087,9379
  513,11937.642,23.291,9381
  514,11961.207,23.565,9385
  515,11984.107,22.901,9387
  516,12008.837,24.729,9396
  517,12031.854,23.017,9400
  518,12054.960,23.106,9406
  519,12077.693,22.734,9410
  520,12100.752,23.058,9415
  521,12123.515,22.763,9426
  522,12147.004,23.489,9435
  523,12170.465,23.461,9437
  524,12193.811,23.346,9446
  525,12216.912,23.102,9447
  526,12240.050,23.137,9453
  527,12262.778,22.729,9455
  528,12285.732,22.954,9456
  529,12309.009,23.276,9460
  530,12331.521,22.513,9461
  531,12354.337,22.815,9461
  532,12377.448,23.112,9465
  533,12401.100,23.651,9469
  534,12424.104,23.005,9472
  535,12447.268,23.163,9475
  536,12470.450,23.183,9478
  537,12493.296,22.845,9480
  538,12516.327,23.032,9483
  539,12539.563,23.236,9488
  540,12562.320,22.757,9490
  541,12585.475,23.154,9493
  542,12608.268,22.793,9497
  543,12631.318,23.051,9502
  544,12654.402,23.084,9508
  545,12677.658,23.256,9516
  546,12700.613,22.955,9517
  547,12723.518,22.904,9520
  548,12747.013,23.495,9526
  549,12770.647,23.635,9534
  550,12794.298,23.650,9534
  551,12817.970,23.672,9534
  552,12840.964,22.994,9535
  553,12864.159,23.196,9536
  554,12887.149,22.990,9542
  555,12910.968,23.818,9543
  556,12934.725,23.757,9546
  557,12957.981,23.257,9552
  558,12981.207,23.225,9559
  559,13004.729,23.523,9567
  560,13028.746,24.016,9578
  561,13051.556,22.810,9578
  562,13074.349,22.793,9580
  563,13098.574,24.226,9586
  564,13121.559,22.984,9588
  565,13145.351,23.792,9591
  566,13168.583,23.232,9593
  567,13191.522,22.940,9596
  568,13214.538,23.015,9598
  569,13238.634,24.096,9603
  570,13261.686,23.052,9607
  571,13284.713,23.027,9610
  572,13307.771,23.059,9613
  573,13330.784,23.013,9622
  574,13354.800,24.015,9627
  575,13378.108,23.309,9633
  576,13401.271,23.163,9634
  577,13425.228,23.956,9636
  578,13447.775,22.548,9643
  579,13470.816,23.041,9646
  580,13494.867,24.051,9649
  581,13519.699,24.832,9660
  582,13543.449,23.750,9665
  583,13566.698,23.249,9670
  584,13590.197,23.499,9675
  585,13612.786,22.588,9678
  586,13636.673,23.887,9683
  587,13659.147,22.475,9687
  588,13682.191,23.044,9693
  589,13705.733,23.542,9704
  590,13728.811,23.077,9707
  591,13752.542,23.731,9713
  592,13775.548,23.006,9715
  593,13798.458,22.910,9721
  594,13821.212,22.754,9727
  595,13844.731,23.520,9732
  596,13868.000,23.268,9746
  597,13891.571,23.572,9746
  598,13914.375,22.803,9746
  599,13937.450,23.076,9746
  600,13960.714,23.263,9746
  601,13984.563,23.849,9746
  602,14008.139,23.576,9749
  603,14031.131,22.992,9757
  604,14054.194,23.064,9762
  605,14077.949,23.755,9765
  606,14100.977,23.027,9770
  607,14124.032,23.056,9773
  608,14147.384,23.351,9773
  609,14170.239,22.856,9774
  610,14192.740,22.501,9779
  611,14217.388,24.647,9785
  612,14240.306,22.918,9787
  613,14263.096,22.790,9793
  614,14286.518,23.422,9799
  615,14309.048,22.530,9802
  616,14332.325,23.278,9814
  617,14355.466,23.140,9816
  618,14378.771,23.305,9817
  619,14402.164,23.393,9826
  620,14425.326,23.162,9829
  621,14448.468,23.142,9834
  622,14471.558,23.090,9837
  623,14494.849,23.291,9841
  624,14518.688,23.839,9854
  625,14542.276,23.589,9857
  626,14565.106,22.830,9860
  627,14588.807,23.700,9868
  628,14611.454,22.647,9873
  629,14634.761,23.307,9878
  630,14658.508,23.747,9882
  631,14681.191,22.684,9882
  632,14704.229,23.038,9884
  633,14726.959,22.729,9889
  634,14749.874,22.915,9892
  635,14772.654,22.781,9893
  636,14796.006,23.351,9902
  637,14818.827,22.821,9905
  638,14842.025,23.199,9908
  639,14864.977,22.951,9910
  640,14888.060,23.083,9920
  641,14911.484,23.425,9923
  642,14934.573,23.089,9923
  643,14958.010,23.436,9927
  644,14981.646,23.637,9932
  645,15004.877,23.230,9932
  646,15028.330,23.453,9942
  647,15051.112,22.783,9944
  648,15074.584,23.471,9952
  649,15097.643,23.059,9959
  650,15120.658,23.015,9965
  651,15144.262,23.604,9971
  652,15167.411,23.149,9977
  653,15190.551,23.140,9977
  654,15213.691,23.141,9977
  655,15236.588,22.896,9977
  656,15259.521,22.934,9980
  657,15282.858,23.337,9986
  658,15305.691,22.833,9993
  659,15329.120,23.428,9994
  660,15352.263,23.143,10003
  661,15375.856,23.594,10005
  662,15398.726,22.869,10007
  663,15421.949,23.223,10009
  664,15445.987,24.039,10017
  665,15468.805,22.817,10017
  666,15491.382,22.577,10017
  667,15514.796,23.414,10017
  668,15537.151,22.356,10017
  669,15559.989,22.838,10017
  670,15582.941,22.952,10017
  671,15606.341,23.399,10017
  672,15629.951,23.610,10017
  673,15653.187,23.236,10017
  674,15676.041,22.854,10017
  675,15698.702,22.661,10017
  676,15721.640,22.938,10017
  677,15744.617,22.977,10017
  678,15767.455,22.838,10017
  679,15790.426,22.971,10017
  680,15813.292,22.866,10017
  681,15835.978,22.686,10017
  682,15858.845,22.867,10017
  683,15882.000,23.155,10017
  684,15904.786,22.786,10017
  685,15927.729,22.944,10017
  686,15951.556,23.826,10017
  687,15975.383,23.827,10017
  688,15998.675,23.292,10017
  689,16021.729,23.054,10017
  690,16045.286,23.557,10017
  691,16068.131,22.845,10017
  692,16091.169,23.038,10017
  693,16114.091,22.922,10017
  694,16137.182,23.091,10017
  695,16160.146,22.965,10017
  696,16183.076,22.929,10017
  697,16206.624,23.548,10017
  698,16229.610,22.987,10017
  699,16252.690,23.080,10017
  700,16275.391,22.700,10017
  701,16298.549,23.158,10017
  702,16321.696,23.148,10017
  703,16344.171,22.474,10017
  704,16367.538,23.367,10017
  705,16390.957,23.419,10017
  706,16414.789,23.833,10017
  707,16437.482,22.692,10017
  708,16460.246,22.765,10017
  709,16483.404,23.158,10017
  710,16506.508,23.104,10017
  711,16530.305,23.795,10017
  712,16553.080,22.777,10017
  713,16576.035,22.954,10017
  714,16599.225,23.189,10017
  715,16622.223,22.999,10016
  716,16645.102,22.879,10016
  717,16668.346,23.243,10016
  718,16691.027,22.682,10016
  719,16713.748,22.722,10016
  720,16736.783,23.035,10016
  721,16759.793,23.010,10016
  722,16782.734,22.941,10016
  723,16805.729,22.995,10016
  724,16828.717,22.987,10016
  725,16851.648,22.931,10016
  726,16874.607,22.959,10016
  727,16897.396,22.789,10016
  728,16920.182,22.785,10016
  729,16942.896,22.715,10016
  730,16966.105,23.209,10016
  731,16989.006,22.902,10016
  732,17012.336,23.329,10016
  733,17035.221,22.885,10016
  734,17058.289,23.069,10016
  735,17081.176,22.885,10016
  736,17104.457,23.281,10017
  737,17127.518,23.061,10017
  738,17150.094,22.575,10017
  739,17173.553,23.461,10017
  740,17196.678,23.124,10017
  741,17219.645,22.969,10017
  742,17243.129,23.483,10017
  743,17266.010,22.881,10018
  744,17289.053,23.043,10018
  745,17312.031,22.978,10018
  746,17334.701,22.670,10018
  747,17357.537,22.837,10018
  748,17380.438,22.898,10018
  749,17403.781,23.346,10018
  750,17427.000,23.219,10018
  751,17450.652,23.652,10018
  752,17473.732,23.079,10018
  753,17496.740,23.009,10018
  754,17520.682,23.940,10018
  755,17543.367,22.686,10018
  756,17566.713,23.345,10018
  757,17590.789,24.076,10018
  758,17613.738,22.951,10018
  759,17636.387,22.648,10018
  760,17659.346,22.958,10018
  761,17682.186,22.840,10018
  762,17704.979,22.794,10018
  763,17727.861,22.882,10018
  764,17750.697,22.836,10018
  765,17773.777,23.080,10018
  766,17796.732,22.957,10018
  767,17819.672,22.939,10018
  768,17842.986,23.314,10018
  769,17865.893,22.906,10018
  770,17888.465,22.571,10018
  771,17911.229,22.765,10018
  772,17933.885,22.657,10018
  773,17956.688,22.801,10018
  774,17979.594,22.905,10018
  775,18002.930,23.336,10018
  776,18026.555,23.627,10018
  777,18049.285,22.729,10018
  778,18072.402,23.119,10018
  779,18095.641,23.238,10018
  780,18118.758,23.115,10018
  781,18142.537,23.780,10018
  782,18165.713,23.178,10018
  783,18188.844,23.129,10018
  784,18211.686,22.842,10018
  785,18234.629,22.945,10018
  786,18257.689,23.060,10018
  787,18280.525,22.835,10018
  788,18303.609,23.083,10018
  789,18327.238,23.631,10018
  790,18350.125,22.885,10018
  791,18372.770,22.645,10018
  792,18396.029,23.261,10018
  793,18419.158,23.129,10018
  794,18442.420,23.261,10018
  795,18465.168,22.750,10018
  796,18488.420,23.251,10018
  797,18511.947,23.526,10018
  798,18534.816,22.871,10018
  799,18557.762,22.942,10018
  800,18580.965,23.206,10018
  801,18604.078,23.113,10018
  802,18627.488,23.409,10018
  803,18650.775,23.287,10018
  804,18673.430,22.655,10018
  805,18696.404,22.975,10018
  806,18719.541,23.135,10018
  807,18742.266,22.724,10018
  808,18765.494,23.231,10018
  809,18788.785,23.289,10018
  810,18811.930,23.144,10018
  811,18834.846,22.916,10018
  812,18857.910,23.067,10018
  813,18880.756,22.844,10018
  814,18903.623,22.868,10018
  815,18926.820,23.199,10018
  816,18949.607,22.785,10018
  817,18972.467,22.860,10018
  818,18996.104,23.636,10018
  819,19019.285,23.181,10018
  820,19041.980,22.696,10018
  821,19065.498,23.519,10018
  822,19088.598,23.099,10018
  823,19111.094,22.494,10018
  824,19133.934,22.840,10018
  825,19157.031,23.099,10018
  826,19180.461,23.430,10018
  827,19203.736,23.277,10018
  828,19226.996,23.259,10018
  829,19250.533,23.536,10018
  830,19273.643,23.110,10018
  831,19296.547,22.904,10018
  832,19319.594,23.046,10018
  833,19342.674,23.081,10018
  834,19365.652,22.980,10018
  835,19389.105,23.452,10018
  836,19411.977,22.872,10018
  837,19435.268,23.289,10017
  838,19458.488,23.223,10017
  839,19481.363,22.873,10017
  840,19503.996,22.634,10017
  841,19527.313,23.316,10017
  842,19550.500,23.188,10017
  843,19573.400,22.900,10017
  844,19596.525,23.125,10017
  845,19619.709,23.182,10017
  846,19643.361,23.652,10017
  847,19666.473,23.112,10017
  848,19689.377,22.906,10017
  849,19711.830,22.453,10017
  850,19735.709,23.878,10017
  851,19758.555,22.846,10017
  852,19781.740,23.187,10017
  853,19804.525,22.784,10017
  854,19827.486,22.961,10017
  855,19850.713,23.225,10017
  856,19873.668,22.958,10017
  857,19896.857,23.188,10017
  858,19919.660,22.804,10017
  859,19942.510,22.848,10017
  860,19965.539,23.029,10017
  861,19988.762,23.222,10017
  862,20011.781,23.019,10017
  863,20034.600,22.819,10017
  864,20057.307,22.708,10017
  865,20080.695,23.388,10017
  866,20103.076,22.383,10017
  867,20125.838,22.758,10017
  868,20148.471,22.635,10017
  869,20171.189,22.719,10015
  870,20194.334,23.145,10015
  871,20217.893,23.557,10015
  872,20240.961,23.070,10015
  873,20263.883,22.921,10015
  874,20286.713,22.829,10015
  875,20309.738,23.027,10015
  876,20332.598,22.859,10015
  877,20355.365,22.767,10015
  878,20378.861,23.497,10016
  879,20402.145,23.283,10016
  880,20425.053,22.908,10016
  881,20448.000,22.949,10016
  882,20470.934,22.930,10016
  883,20493.707,22.775,10016
  884,20517.125,23.417,10016
  885,20539.598,22.473,10016
  886,20562.381,22.784,10016
  887,20585.283,22.902,10016
  888,20608.018,22.735,10016
  889,20631.107,23.089,10016
  890,20654.027,22.920,10016
  891,20677.129,23.103,10016
  892,20700.717,23.586,10016
  893,20723.576,22.862,10016
  894,20746.529,22.950,10016
  895,20770.521,23.993,10016
  896,20793.680,23.158,10016
  897,20816.477,22.798,10016
  898,20839.127,22.650,10016
  899,20862.037,22.909,10016
  900,20885.047,23.011,10016
  901,20908.152,23.105,10016
  902,20931.396,23.246,10016
  903,20954.674,23.276,10016
  904,20977.346,22.670,10016
  905,21000.529,23.184,10016
  906,21023.570,23.043,10016
  907,21046.607,23.036,10016
  908,21069.529,22.922,10016
  909,21092.613,23.083,10016
  910,21115.295,22.683,10016
  911,21138.055,22.760,10016
  912,21160.861,22.806,10016
  913,21183.625,22.763,10016
  914,21206.531,22.907,10016
  915,21229.586,23.055,10016
  916,21252.754,23.166,10016
  917,21275.602,22.848,10016
  918,21298.967,23.367,10016
  919,21322.293,23.327,10016
  920,21346.154,23.861,10016
  921,21369.059,22.904,10016
  922,21391.779,22.720,10016
  923,21414.617,22.837,10016
  924,21437.875,23.259,10016
  925,21460.697,22.822,10016
  926,21483.572,22.877,10016
  927,21506.855,23.281,10016
  928,21529.637,22.781,10016
  929,21552.924,23.287,10016
  930,21575.834,22.911,10016
  931,21598.838,23.003,10016
  932,21621.773,22.936,10016
