Frame, Time (ms), Delta (ms) , Memory (mb)
  206,2452.498,11.999,6763
  207,2464.650,12.152,6771
  208,2476.979,12.329,6780
  209,2488.946,11.967,6789
  210,2500.875,11.929,6795
  211,2512.839,11.964,6802
  212,2524.684,11.845,6807
  213,2536.318,11.634,6810
  214,2548.139,11.821,6817
  215,2559.919,11.780,6822
  216,2571.844,11.925,6829
  217,2583.654,11.810,6837
  218,2595.392,11.738,6842
  219,2607.167,11.775,6849
  220,2618.914,11.747,6855
  221,2630.525,11.611,6862
  222,2642.529,12.004,6876
  223,2654.411,11.882,6888
  224,2666.406,11.995,6897
  225,2678.390,11.984,6904
  226,2690.507,12.117,6912
  227,2702.391,11.884,6918
  228,2714.351,11.960,6922
  229,2726.192,11.841,6928
  230,2737.977,11.785,6933
  231,2749.613,11.636,6938
  232,2761.394,11.781,6945
  233,2773.162,11.768,6950
  234,2784.938,11.776,6958
  235,2796.645,11.707,6963
  236,2808.358,11.713,6967
  237,2820.088,11.730,6973
  238,2831.722,11.634,6973
  239,2843.453,11.731,6987
  240,2855.164,11.711,6993
  241,2866.918,11.754,7000
  242,2878.677,11.759,7007
  243,2890.614,11.937,7009
  244,2902.269,11.655,7015
  245,2913.912,11.643,7023
  246,2925.629,11.717,7028
  247,2937.444,11.815,7035
  248,2948.998,11.554,7040
  249,2960.774,11.776,7048
  250,2972.839,12.065,7053
  251,2984.462,11.623,7059
  252,2996.124,11.662,7066
  253,3007.982,11.858,7071
  254,3019.701,11.719,7077
  255,3031.373,11.672,7085
  256,3043.025,11.652,7092
  257,3054.692,11.667,7100
  258,3066.515,11.823,7105
  259,3078.271,11.756,7114
  260,3090.011,11.740,7119
  261,3102.005,11.994,7133
  262,3114.044,12.039,7137
  263,3125.818,11.774,7142
  264,3137.564,11.746,7148
  265,3149.169,11.605,7149
  266,3160.788,11.619,7153
  267,3172.337,11.549,7161
  268,3183.921,11.584,7164
  269,3195.628,11.707,7173
  270,3207.409,11.781,7178
  271,3219.447,12.038,7192
  272,3231.389,11.942,7196
  273,3243.268,11.879,7202
  274,3255.072,11.804,7210
  275,3266.774,11.702,7214
  276,3278.334,11.560,7214
  277,3289.964,11.630,7225
  278,3301.707,11.743,7235
  279,3313.106,11.399,7235
  280,3324.992,11.886,7247
  281,3336.589,11.597,7253
  282,3348.545,11.956,7259
  283,3360.099,11.554,7265
  284,3371.775,11.676,7273
  285,3383.218,11.443,7280
  286,3394.878,11.660,7287
  287,3406.798,11.920,7292
  288,3418.705,11.907,7302
  289,3431.162,12.457,7308
  290,3443.579,12.417,7321
  291,3455.226,11.647,7324
  292,3467.080,11.854,7338
  293,3479.460,12.380,7347
  294,3491.602,12.142,7352
  295,3503.535,11.933,7362
  296,3515.468,11.933,7370
  297,3527.282,11.814,7377
  298,3538.951,11.669,7382
  299,3550.460,11.509,7385
  300,3561.987,11.527,7396
  301,3573.500,11.513,7401
  302,3584.949,11.449,7407
  303,3596.517,11.568,7412
  304,3608.041,11.524,7419
  305,3619.631,11.590,7427
  306,3631.098,11.467,7429
  307,3642.610,11.512,7439
  308,3654.160,11.550,7446
  309,3665.640,11.480,7452
  310,3677.183,11.543,7461
  311,3689.043,11.860,7470
  312,3700.878,11.835,7477
  313,3712.944,12.066,7484
  314,3724.886,11.942,7490
  315,3736.912,12.026,7519
  316,3748.509,11.597,7529
  317,3759.995,11.486,7538
  318,3771.543,11.548,7543
  319,3783.026,11.483,7548
  320,3794.490,11.464,7557
  321,3805.987,11.497,7563
  322,3817.399,11.412,7568
  323,3828.809,11.410,7573
  324,3840.388,11.579,7584
  325,3851.855,11.467,7592
  326,3863.402,11.547,7598
  327,3874.916,11.514,7603
  328,3886.438,11.522,7609
  329,3897.982,11.544,7617
  330,3909.780,11.798,7630
  331,3921.559,11.779,7642
  332,3933.226,11.667,7647
  333,3944.674,11.448,7653
  334,3956.154,11.480,7661
  335,3967.543,11.389,7668
  336,3979.569,12.026,7676
  337,3991.271,11.702,7679
  338,4003.066,11.795,7690
  339,4014.718,11.652,7696
  340,4027.862,13.144,7710
  341,4039.584,11.722,7715
  342,4051.619,12.035,7722
  343,4063.683,12.064,7722
  344,4075.601,11.918,7722
  345,4085.955,10.354,7723
  346,4096.525,10.570,7729
  347,4107.998,11.473,7730
  348,4119.628,11.630,7739
  349,4131.311,11.683,7745
  350,4142.803,11.492,7754
  351,4154.184,11.381,7760
  352,4165.689,11.505,7763
  353,4177.404,11.715,7772
  354,4188.994,11.590,7776
  355,4200.214,11.220,7776
  356,4211.831,11.617,7776
  357,4222.945,11.114,7776
  358,4234.178,11.233,7776
  359,4245.395,11.217,7776
  360,4256.734,11.339,7776
  361,4268.027,11.293,7777
  362,4279.385,11.358,7783
  363,4291.126,11.741,7795
  364,4302.689,11.563,7799
  365,4314.184,11.495,7799
  366,4325.443,11.259,7799
  367,4336.725,11.282,7799
  368,4347.957,11.232,7799
  369,4359.228,11.271,7799
  370,4370.626,11.398,7799
  371,4381.651,11.025,7799
  372,4392.883,11.232,7799
  373,4404.134,11.251,7799
  374,4415.326,11.192,7799
  375,4426.525,11.199,7799
  376,4437.716,11.191,7799
  377,4449.052,11.336,7799
  378,4460.239,11.187,7799
  379,4471.489,11.250,7799
  380,4482.979,11.490,7799
  381,4494.140,11.161,7799
  382,4505.378,11.238,7799
  383,4516.558,11.180,7799
  384,4527.748,11.190,7799
  385,4538.826,11.078,7799
  386,4550.059,11.233,7799
  387,4561.247,11.188,7799
  388,4572.469,11.222,7799
  389,4583.678,11.209,7799
  390,4594.850,11.172,7799
  391,4606.069,11.219,7799
  392,4617.273,11.204,7799
  393,4628.500,11.227,7799
  394,4639.784,11.284,7799
  395,4651.121,11.337,7799
  396,4662.382,11.261,7799
  397,4673.622,11.240,7799
  398,4684.930,11.308,7799
  399,4696.230,11.300,7799
  400,4707.346,11.116,7799
  401,4718.523,11.177,7799
  402,4729.694,11.171,7799
  403,4740.891,11.197,7799
  404,4752.082,11.191,7799
  405,4763.230,11.148,7799
  406,4774.346,11.116,7799
  407,4785.703,11.357,7799
  408,4796.920,11.217,7799
  409,4808.143,11.223,7799
  410,4819.280,11.137,7799
  411,4830.599,11.319,7799
  412,4841.687,11.088,7799
  413,4853.016,11.329,7799
  414,4864.187,11.171,7799
  415,4875.500,11.313,7799
  416,4886.650,11.150,7799
  417,4897.857,11.207,7799
  418,4909.044,11.187,7799
  419,4920.406,11.362,7799
  420,4931.679,11.273,7799
  421,4942.956,11.277,7799
  422,4954.082,11.126,7799
  423,4965.332,11.250,7799
  424,4976.784,11.452,7799
  425,4988.107,11.323,7799
  426,4999.170,11.063,7799
  427,5010.342,11.172,7799
  428,5021.600,11.258,7799
  429,5032.827,11.227,7799
  430,5044.432,11.605,7799
  431,5055.903,11.471,7799
  432,5067.130,11.227,7799
  433,5078.318,11.188,7799
  434,5089.346,11.028,7799
  435,5100.457,11.111,7799
  436,5111.620,11.163,7799
  437,5122.701,11.081,7799
  438,5133.776,11.075,7799
  439,5145.021,11.245,7799
  440,5156.015,10.994,7799
  441,5167.064,11.049,7799
  442,5178.207,11.143,7799
  443,5189.229,11.022,7799
  444,5200.297,11.068,7799
  445,5211.335,11.038,7799
  446,5222.395,11.060,7799
  447,5233.496,11.101,7799
  448,5244.576,11.080,7799
  449,5255.815,11.239,7799
  450,5266.604,10.789,7799
  451,5277.604,11.000,7799
  452,5288.650,11.046,7799
  453,5299.704,11.054,7799
  454,5310.832,11.128,7799
  455,5321.875,11.043,7799
  456,5332.975,11.100,7799
  457,5343.987,11.012,7799
  458,5355.007,11.020,7799
  459,5366.128,11.121,7799
  460,5377.185,11.057,7799
  461,5388.228,11.043,7799
  462,5399.176,10.948,7799
  463,5410.217,11.041,7799
  464,5421.222,11.005,7799
  465,5432.229,11.007,7799
  466,5443.207,10.978,7799
  467,5454.236,11.029,7799
  468,5465.234,10.998,7799
  469,5476.592,11.358,7799
  470,5487.522,10.930,7799
  471,5498.619,11.097,7799
  472,5509.662,11.043,7799
  473,5520.724,11.062,7799
  474,5531.593,10.869,7799
  475,5542.554,10.961,7799
  476,5553.684,11.130,7799
  477,5564.966,11.282,7799
  478,5575.678,10.712,7799
  479,5586.667,10.989,7799
  480,5597.644,10.977,7799
  481,5608.958,11.314,7799
  482,5620.316,11.358,7799
  483,5631.362,11.046,7799
  484,5642.393,11.031,7799
  485,5653.578,11.185,7799
  486,5664.592,11.014,7799
  487,5675.738,11.146,7799
  488,5686.818,11.080,7799
  489,5697.650,10.832,7799
  490,5708.698,11.048,7799
  491,5719.575,10.877,7799
  492,5730.551,10.976,7799
  493,5741.444,10.893,7799
  494,5752.393,10.949,7799
  495,5763.325,10.932,7799
  496,5774.389,11.064,7799
  497,5785.219,10.830,7799
  498,5796.182,10.963,7799
  499,5807.263,11.081,7799
  500,5818.217,10.954,7799
  501,5829.099,10.882,7799
  502,5840.097,10.998,7799
  503,5851.175,11.078,7799
  504,5861.948,10.773,7799
  505,5872.934,10.986,7799
  506,5883.854,10.920,7799
  507,5894.813,10.958,7799
  508,5905.651,10.839,7799
  509,5916.555,10.904,7799
  510,5927.534,10.979,7799
  511,5938.458,10.923,7799
  512,5949.358,10.901,7799
  513,5960.392,11.034,7799
  514,5971.692,11.300,7799
  515,5982.604,10.911,7799
  516,5993.597,10.994,7799
  517,6004.486,10.889,7799
  518,6015.420,10.934,7799
  519,6026.413,10.993,7799
  520,6037.331,10.918,7799
  521,6048.197,10.866,7799
  522,6059.080,10.883,7799
  523,6069.998,10.918,7799
  524,6080.955,10.957,7799
  525,6091.834,10.879,7799
  526,6102.803,10.969,7799
  527,6113.774,10.971,7799
  528,6124.526,10.752,7799
  529,6135.330,10.804,7799
  530,6146.396,11.065,7799
  531,6157.155,10.760,7799
  532,6168.100,10.945,7799
  533,6178.784,10.684,7799
  534,6189.766,10.982,7799
  535,6200.585,10.819,7799
  536,6211.374,10.788,7799
  537,6222.231,10.858,7799
  538,6233.053,10.822,7799
  539,6243.871,10.818,7799
  540,6254.696,10.825,7799
  541,6265.612,10.916,7799
  542,6276.401,10.789,7799
  543,6287.128,10.727,7799
  544,6297.999,10.870,7799
  545,6308.756,10.758,7799
  546,6319.584,10.828,7799
  547,6330.398,10.814,7799
  548,6341.226,10.828,7799
  549,6352.164,10.938,7799
  550,6362.919,10.755,7799
  551,6373.783,10.864,7799
  552,6384.589,10.806,7799
  553,6395.487,10.898,7799
  554,6406.266,10.779,7799
  555,6417.072,10.806,7799
  556,6427.834,10.762,7799
  557,6438.586,10.752,7799
  558,6449.502,10.916,7799
  559,6460.309,10.807,7799
  560,6471.374,11.064,7799
  561,6482.154,10.781,7799
  562,6492.987,10.833,7799
  563,6503.817,10.830,7799
  564,6514.574,10.757,7799
  565,6525.470,10.896,7799
  566,6536.156,10.686,7799
  567,6546.962,10.806,7799
  568,6557.713,10.751,7799
  569,6568.428,10.715,7799
  570,6579.254,10.826,7799
  571,6590.054,10.800,7799
  572,6600.799,10.745,7799
  573,6611.586,10.787,7799
  574,6622.328,10.742,7799
  575,6633.192,10.864,7799
  576,6644.043,10.851,7799
  577,6655.083,11.040,7799
  578,6666.136,11.053,7799
  579,6676.857,10.721,7799
  580,6687.534,10.677,7799
  581,6698.378,10.844,7799
  582,6708.949,10.571,7799
  583,6719.579,10.630,7799
  584,6730.369,10.790,7799
  585,6741.116,10.747,7799
  586,6751.756,10.640,7799
  587,6762.561,10.804,7799
  588,6773.251,10.691,7799
  589,6784.071,10.820,7799
  590,6794.743,10.672,7799
  591,6805.594,10.851,7799
  592,6816.290,10.695,7799
  593,6827.027,10.738,7799
  594,6837.758,10.731,7799
  595,6848.493,10.735,7799
  596,6859.243,10.750,7799
  597,6870.022,10.779,7799
  598,6880.766,10.744,7799
  599,6891.569,10.803,7799
  600,6902.147,10.578,7799
  601,6912.894,10.746,7799
  602,6923.557,10.664,7799
  603,6934.228,10.670,7799
  604,6945.058,10.831,7799
  605,6955.673,10.615,7799
  606,6966.385,10.712,7799
  607,6977.394,11.008,7799
  608,6988.125,10.732,7799
  609,6999.017,10.892,7799
  610,7009.624,10.606,7799
  611,7020.229,10.605,7799
  612,7030.958,10.729,7799
  613,7041.716,10.759,7799
  614,7052.369,10.653,7799
  615,7063.029,10.660,7799
  616,7073.871,10.842,7799
  617,7084.508,10.637,7799
  618,7095.148,10.640,7799
  619,7105.842,10.694,7799
  620,7116.442,10.600,7799
  621,7127.099,10.657,7799
  622,7137.755,10.656,7799
  623,7148.373,10.617,7799
  624,7159.046,10.674,7799
  625,7169.724,10.678,7799
  626,7180.533,10.809,7799
  627,7191.081,10.547,7799
  628,7201.682,10.602,7799
  629,7212.353,10.670,7799
  630,7223.187,10.834,7799
  631,7234.138,10.952,7799
  632,7244.743,10.605,7799
  633,7255.595,10.852,7799
  634,7266.220,10.625,7799
  635,7276.694,10.474,7799
  636,7287.318,10.624,7799
  637,7297.983,10.665,7799
  638,7308.626,10.643,7799
  639,7319.159,10.533,7799
  640,7329.967,10.808,7799
  641,7340.861,10.894,7799
  642,7351.880,11.019,7799
  643,7362.386,10.506,7799
  644,7373.056,10.670,7799
  645,7383.666,10.609,7799
  646,7394.266,10.601,7799
  647,7404.898,10.632,7799
  648,7415.504,10.606,7799
  649,7426.201,10.697,7799
  650,7436.888,10.687,7799
  651,7447.512,10.624,7799
  652,7458.145,10.632,7799
  653,7468.707,10.562,7799
  654,7479.750,11.044,7799
  655,7490.341,10.591,7799
  656,7500.980,10.639,7799
  657,7511.660,10.680,7799
  658,7522.320,10.660,7799
  659,7532.942,10.622,7799
  660,7543.561,10.618,7799
  661,7554.147,10.587,7799
  662,7564.711,10.564,7799
  663,7575.364,10.653,7799
  664,7586.006,10.642,7799
  665,7596.568,10.562,7799
  666,7607.144,10.575,7799
  667,7617.779,10.636,7799
  668,7628.372,10.592,7799
  669,7638.847,10.476,7799
  670,7649.576,10.729,7799
  671,7660.177,10.601,7799
  672,7670.726,10.548,7799
  673,7681.380,10.655,7799
  674,7692.014,10.634,7799
  675,7702.582,10.567,7799
  676,7713.207,10.625,7799
  677,7723.642,10.435,7799
  678,7734.334,10.693,7799
  679,7744.976,10.641,7799
  680,7755.419,10.444,7799
  681,7766.055,10.636,7799
  682,7776.606,10.551,7799
  683,7787.139,10.533,7799
  684,7797.684,10.544,7799
  685,7808.377,10.694,7799
  686,7818.893,10.515,7799
  687,7829.423,10.531,7799
  688,7840.225,10.801,7799
  689,7850.838,10.614,7799
  690,7861.331,10.492,7799
  691,7871.930,10.600,7799
  692,7882.551,10.621,7799
  693,7893.150,10.599,7799
  694,7903.646,10.495,7799
  695,7914.344,10.699,7799
  696,7925.013,10.669,7799
  697,7935.523,10.510,7799
  698,7946.110,10.587,7799
  699,7956.796,10.686,7799
  700,7967.333,10.536,7799
  701,7978.239,10.907,7799
  702,7988.931,10.692,7799
  703,7999.438,10.506,7799
  704,8010.113,10.676,7799
  705,8020.637,10.524,7799
  706,8031.251,10.614,7799
  707,8041.778,10.527,7799
  708,8052.296,10.518,7799
  709,8062.943,10.647,7799
  710,8073.477,10.533,7799
  711,8084.153,10.677,7799
  712,8094.741,10.588,7799
  713,8105.370,10.628,7799
  714,8115.914,10.544,7799
  715,8126.549,10.636,7799
  716,8137.125,10.575,7799
  717,8147.693,10.569,7799
  718,8158.312,10.618,7799
  719,8169.060,10.748,7799
  720,8179.542,10.482,7799
  721,8190.186,10.644,7799
  722,8200.843,10.657,7799
  723,8211.396,10.553,7799
  724,8221.892,10.496,7799
  725,8232.511,10.619,7799
  726,8243.149,10.639,7799
  727,8253.669,10.520,7799
  728,8264.516,10.846,7799
  729,8275.481,10.966,7799
  730,8286.015,10.533,7799
  731,8296.433,10.418,7799
  732,8306.900,10.468,7799
  733,8317.537,10.637,7799
  734,8327.999,10.462,7799
  735,8338.524,10.525,7799
  736,8348.967,10.442,7799
  737,8359.372,10.406,7799
  738,8369.890,10.517,7799
  739,8380.307,10.417,7799
  740,8390.923,10.616,7799
  741,8401.363,10.441,7799
  742,8412.025,10.662,7799
  743,8422.427,10.401,7799
  744,8432.896,10.469,7799
  745,8443.408,10.513,7799
  746,8453.984,10.576,7799
  747,8464.412,10.428,7799
  748,8474.900,10.488,7799
  749,8485.793,10.893,7799
  750,8496.309,10.515,7799
  751,8506.689,10.381,7799
  752,8517.199,10.510,7799
  753,8527.646,10.447,7799
  754,8538.126,10.480,7799
  755,8548.545,10.419,7799
  756,8559.034,10.489,7799
  757,8569.553,10.518,7799
  758,8580.126,10.574,7799
  759,8590.661,10.535,7799
  760,8601.145,10.483,7799
  761,8611.650,10.506,7799
  762,8622.175,10.524,7799
  763,8632.779,10.605,7799
  764,8643.417,10.638,7799
  765,8653.729,10.312,7799
  766,8664.252,10.523,7799
  767,8674.748,10.496,7799
  768,8685.267,10.518,7799
  769,8695.776,10.510,7799
  770,8706.410,10.634,7799
  771,8716.880,10.469,7799
  772,8727.422,10.542,7799
  773,8737.919,10.498,7799
  774,8748.413,10.494,7799
  775,8759.048,10.634,7799
  776,8769.521,10.473,7799
  777,8780.109,10.589,7799
  778,8790.520,10.410,7799
  779,8801.024,10.505,7799
  780,8811.651,10.627,7799
  781,8822.669,11.018,7799
  782,8833.627,10.958,7799
  783,8844.052,10.424,7799
  784,8854.553,10.501,7799
  785,8865.161,10.609,7799
  786,8875.683,10.521,7799
  787,8886.193,10.511,7799
  788,8896.769,10.575,7799
  789,8907.310,10.541,7799
  790,8917.873,10.564,7799
  791,8928.210,10.337,7799
  792,8938.568,10.358,7799
  793,8949.196,10.628,7799
  794,8959.655,10.459,7799
  795,8970.598,10.942,7799
  796,8981.146,10.549,7799
  797,8991.752,10.606,7799
  798,9002.200,10.448,7799
  799,9012.671,10.470,7799
  800,9023.159,10.489,7799
  801,9033.728,10.568,7799
  802,9044.275,10.548,7799
  803,9054.824,10.549,7799
  804,9065.348,10.523,7799
  805,9075.872,10.525,7799
  806,9086.349,10.476,7799
  807,9096.860,10.512,7799
  808,9107.452,10.592,7799
  809,9118.014,10.561,7799
  810,9128.658,10.645,7799
  811,9139.050,10.391,7799
  812,9149.696,10.647,7799
  813,9160.135,10.438,7799
  814,9170.668,10.534,7799
  815,9181.409,10.741,7799
  816,9192.007,10.597,7799
  817,9202.513,10.506,7799
  818,9213.062,10.549,7799
  819,9223.823,10.762,7799
  820,9234.488,10.665,7799
  821,9245.019,10.530,7799
  822,9255.458,10.440,7799
  823,9266.090,10.631,7799
  824,9276.695,10.606,7799
  825,9287.283,10.588,7799
  826,9297.766,10.482,7799
  827,9308.242,10.477,7799
  828,9318.828,10.586,7799
  829,9329.193,10.365,7799
  830,9339.769,10.575,7799
  831,9350.341,10.572,7799
  832,9360.971,10.630,7799
  833,9371.561,10.590,7799
  834,9382.105,10.545,7799
  835,9392.693,10.588,7799
  836,9403.286,10.593,7799
  837,9414.100,10.813,7799
  838,9424.679,10.579,7799
  839,9435.281,10.603,7799
  840,9445.768,10.486,7799
  841,9456.277,10.510,7799
  842,9467.200,10.923,7799
  843,9477.864,10.664,7799
  844,9488.494,10.630,7799
  845,9499.286,10.792,7799
  846,9509.804,10.517,7799
  847,9520.382,10.578,7799
  848,9530.884,10.502,7799
  849,9541.438,10.555,7799
  850,9552.041,10.603,7799
  851,9562.668,10.627,7799
  852,9573.375,10.707,7799
  853,9584.187,10.811,7799
  854,9594.760,10.573,7799
  855,9605.204,10.445,7799
  856,9615.809,10.604,7799
  857,9626.410,10.602,7799
  858,9637.152,10.742,7799
  859,9647.868,10.716,7799
  860,9658.409,10.541,7799
  861,9668.919,10.509,7799
  862,9679.419,10.500,7799
  863,9690.089,10.670,7799
  864,9700.753,10.664,7799
  865,9711.370,10.618,7799
  866,9722.029,10.659,7799
  867,9732.667,10.638,7799
  868,9743.147,10.480,7799
  869,9753.605,10.458,7799
  870,9764.289,10.684,7799
  871,9774.695,10.406,7799
  872,9785.444,10.749,7799
  873,9795.978,10.533,7799
  874,9806.666,10.689,7799
  875,9817.164,10.498,7799
  876,9827.547,10.382,7799
  877,9838.035,10.489,7799
  878,9848.618,10.583,7799
  879,9859.314,10.696,7799
  880,9870.295,10.980,7799
  881,9881.229,10.935,7799
  882,9892.056,10.826,7799
  883,9902.610,10.555,7799
  884,9913.330,10.720,7799
  885,9924.014,10.683,7799
  886,9934.654,10.641,7799
  887,9945.097,10.442,7799
  888,9955.603,10.506,7799
  889,9966.213,10.610,7799
  890,9977.222,11.009,7799
  891,9987.854,10.633,7799
  892,9998.447,10.593,7799
  893,10008.768,10.320,7799
  894,10019.475,10.707,7799
  895,10030.103,10.628,7799
  896,10040.726,10.623,7799
  897,10051.355,10.630,7799
  898,10061.964,10.608,7799
  899,10072.385,10.421,7799
  900,10083.007,10.622,7799
  901,10093.495,10.489,7799
  902,10104.122,10.627,7799
  903,10114.723,10.600,7799
  904,10125.447,10.725,7799
  905,10135.952,10.505,7799
  906,10146.336,10.383,7799
  907,10156.895,10.559,7799
  908,10167.440,10.546,7799
  909,10178.182,10.741,7799
  910,10188.759,10.577,7799
  911,10199.383,10.624,7799
  912,10210.267,10.884,7799
  913,10220.730,10.464,7799
  914,10231.364,10.634,7799
  915,10241.896,10.532,7799
  916,10252.522,10.626,7799
  917,10263.310,10.787,7799
  918,10273.924,10.614,7799
  919,10284.653,10.730,7799
  920,10295.128,10.474,7799
  921,10305.671,10.543,7799
  922,10316.272,10.602,7799
  923,10326.883,10.610,7799
  924,10337.601,10.718,7799
  925,10348.207,10.607,7799
  926,10359.117,10.910,7799
  927,10369.546,10.428,7799
  928,10380.241,10.696,7799
  929,10390.758,10.516,7799
  930,10401.392,10.634,7799
  931,10412.170,10.778,7799
  932,10423.243,11.074,7799
  933,10434.074,10.831,7799
  934,10444.597,10.522,7799
  935,10455.117,10.521,7799
