Frame, Time (ms), Delta (ms) , Memory (mb)
  176,1520.755, 8.600,6771
  177,1529.433, 8.678,6774
  178,1538.219, 8.786,6779
  179,1547.057, 8.838,6785
  180,1555.619, 8.562,6790
  181,1564.512, 8.893,6792
  182,1572.950, 8.438,6798
  183,1581.908, 8.958,6802
  184,1590.676, 8.768,6807
  185,1599.376, 8.700,6811
  186,1608.217, 8.841,6814
  187,1616.903, 8.686,6818
  188,1625.330, 8.427,6821
  189,1634.064, 8.734,6826
  190,1642.841, 8.777,6830
  191,1651.633, 8.792,6835
  192,1660.141, 8.508,6838
  193,1668.923, 8.782,6842
  194,1677.548, 8.625,6848
  195,1686.284, 8.736,6851
  196,1695.223, 8.939,6855
  197,1703.624, 8.401,6858
  198,1712.482, 8.858,6863
  199,1721.281, 8.799,6866
  200,1729.834, 8.553,6879
  201,1739.455, 9.621,6884
  202,1748.308, 8.853,6889
  203,1756.964, 8.656,6893
  204,1765.520, 8.556,6896
  205,1774.324, 8.804,6900
  206,1782.888, 8.564,6900
  207,1791.710, 8.822,6907
  208,1800.777, 9.067,6912
  209,1809.478, 8.701,6914
  210,1818.272, 8.794,6917
  211,1826.741, 8.469,6922
  212,1835.557, 8.816,6928
  213,1844.045, 8.488,6931
  214,1852.614, 8.569,6936
  215,1861.378, 8.764,6939
  216,1869.988, 8.610,6944
  217,1878.845, 8.857,6950
  218,1887.859, 9.014,6955
  219,1896.380, 8.521,6955
  220,1905.067, 8.687,6961
  221,1913.695, 8.628,6966
  222,1922.622, 8.927,6972
  223,1932.237, 9.615,6974
  224,1940.769, 8.532,6978
  225,1949.534, 8.765,6981
  226,1958.058, 8.524,6981
  227,1966.953, 8.895,6989
  228,1975.775, 8.822,6990
  229,1984.485, 8.710,6995
  230,1993.134, 8.649,6997
  231,2001.617, 8.483,6997
  232,2010.294, 8.677,7001
  233,2019.153, 8.859,7003
  234,2027.813, 8.660,7007
  235,2036.643, 8.830,7012
  236,2045.494, 8.851,7016
  237,2054.130, 8.636,7021
  238,2063.087, 8.957,7026
  239,2071.713, 8.626,7028
  240,2080.239, 8.526,7034
  241,2089.001, 8.762,7037
  242,2097.629, 8.628,7042
  243,2106.494, 8.865,7047
  244,2115.219, 8.725,7050
  245,2123.891, 8.672,7054
  246,2132.758, 8.867,7056
  247,2141.316, 8.558,7060
  248,2149.957, 8.641,7066
  249,2158.663, 8.706,7071
  250,2167.435, 8.772,7073
  251,2176.113, 8.678,7079
  252,2184.921, 8.808,7083
  253,2194.022, 9.101,7086
  254,2202.604, 8.582,7091
  255,2211.235, 8.631,7095
  256,2219.999, 8.764,7099
  257,2228.605, 8.606,7101
  258,2237.341, 8.736,7104
  259,2246.102, 8.761,7109
  260,2255.808, 9.706,7112
  261,2264.165, 8.357,7117
  262,2273.054, 8.889,7123
  263,2281.863, 8.809,7126
  264,2290.654, 8.791,7131
  265,2299.387, 8.733,7133
  266,2307.918, 8.531,7140
  267,2316.865, 8.947,7142
  268,2325.763, 8.898,7149
  269,2334.319, 8.556,7152
  270,2343.208, 8.889,7157
  271,2352.110, 8.902,7160
  272,2360.916, 8.806,7166
  273,2369.744, 8.828,7169
  274,2378.616, 8.872,7173
  275,2387.511, 8.895,7177
  276,2396.167, 8.656,7183
  277,2404.785, 8.618,7187
  278,2413.717, 8.932,7191
  279,2422.861, 9.144,7197
  280,2431.396, 8.535,7200
  281,2440.415, 9.019,7205
  282,2449.662, 9.247,7208
  283,2458.549, 8.887,7211
  284,2467.441, 8.892,7218
  285,2476.145, 8.704,7219
  286,2484.591, 8.446,7220
  287,2493.481, 8.890,7224
  288,2502.142, 8.661,7228
  289,2511.122, 8.980,7233
  290,2519.925, 8.803,7238
  291,2528.876, 8.951,7242
  292,2537.653, 8.777,7244
  293,2546.464, 8.811,7251
  294,2555.057, 8.593,7254
  295,2563.879, 8.822,7260
  296,2572.735, 8.856,7263
  297,2581.832, 9.097,7268
  298,2590.756, 8.924,7273
  299,2599.489, 8.733,7276
  300,2608.141, 8.652,7282
  301,2616.987, 8.846,7286
  302,2625.729, 8.742,7290
  303,2634.536, 8.807,7294
  304,2643.441, 8.905,7296
  305,2652.405, 8.964,7302
  306,2661.155, 8.750,7306
  307,2669.804, 8.649,7310
  308,2678.680, 8.876,7315
  309,2687.483, 8.803,7317
  310,2696.592, 9.109,7321
  311,2705.139, 8.547,7325
  312,2713.897, 8.758,7330
  313,2722.878, 8.981,7334
  314,2732.052, 9.174,7339
  315,2741.090, 9.038,7340
  316,2750.048, 8.958,7344
  317,2758.992, 8.944,7351
  318,2767.637, 8.645,7352
  319,2776.413, 8.776,7360
  320,2785.564, 9.151,7363
  321,2794.742, 9.178,7367
  322,2803.617, 8.875,7372
  323,2812.231, 8.614,7375
  324,2821.247, 9.016,7384
  325,2830.247, 9.000,7384
  326,2839.049, 8.802,7389
  327,2848.414, 9.365,7393
  328,2857.679, 9.265,7400
  329,2866.551, 8.872,7403
  330,2875.594, 9.043,7407
  331,2884.266, 8.672,7412
  332,2893.242, 8.976,7417
  333,2902.202, 8.960,7425
  334,2911.570, 9.368,7430
  335,2920.493, 8.923,7440
  336,2929.454, 8.961,7444
  337,2938.517, 9.063,7447
  338,2947.519, 9.002,7451
  339,2956.543, 9.024,7459
  340,2965.774, 9.231,7468
  341,2974.892, 9.118,7476
  342,2987.708,12.816,7481
  343,2995.124, 7.416,7483
  344,3011.116,15.992,7491
  345,3016.996, 5.880,7495
  346,3023.696, 6.700,7500
  347,3039.984,16.288,7508
  348,3049.704, 9.720,7510
  349,3057.942, 8.238,7510
  350,3067.075, 9.133,7507
  351,3075.076, 8.001,7507
  352,3084.462, 9.386,7507
  353,3093.137, 8.675,7507
  354,3101.623, 8.486,7507
  355,3110.624, 9.001,7507
  356,3119.428, 8.804,7507
  357,3127.981, 8.553,7507
  358,3136.826, 8.845,7507
  359,3146.076, 9.250,7507
  360,3154.439, 8.363,7507
  361,3163.278, 8.839,7507
  362,3175.298,12.020,7511
  363,3181.369, 6.071,7512
  364,3189.747, 8.378,7516
  365,3201.103,11.356,7517
  366,3209.649, 8.546,7520
  367,3218.292, 8.643,7522
  368,3227.159, 8.867,7525
  369,3236.060, 8.901,7529
  370,3245.113, 9.053,7535
  371,3253.819, 8.706,7536
  372,3262.745, 8.926,7536
  373,3271.556, 8.811,7539
  374,3279.995, 8.439,7542
  375,3289.000, 9.005,7546
  376,3297.646, 8.646,7548
  377,3306.853, 9.207,7549
  378,3315.511, 8.658,7554
  379,3324.137, 8.626,7557
  380,3332.588, 8.451,7564
  381,3342.060, 9.472,7568
  382,3351.163, 9.103,7573
  383,3360.290, 9.127,7577
  384,3368.980, 8.690,7577
  385,3377.988, 9.008,7583
  386,3386.683, 8.695,7588
  387,3395.484, 8.801,7591
  388,3404.180, 8.696,7596
  389,3413.056, 8.876,7599
  390,3422.052, 8.996,7602
  391,3430.804, 8.752,7603
  392,3439.742, 8.938,7609
  393,3448.523, 8.781,7615
  394,3457.818, 9.295,7621
  395,3466.620, 8.802,7625
  396,3475.172, 8.552,7631
  397,3483.995, 8.823,7633
  398,3492.491, 8.496,7637
  399,3501.211, 8.720,7643
  400,3510.161, 8.950,7648
  401,3518.838, 8.677,7651
  402,3528.062, 9.224,7659
  403,3540.692,12.630,7665
  404,3547.856, 7.164,7671
  405,3554.623, 6.767,7676
  406,3563.025, 8.402,7676
  407,3571.839, 8.814,7679
  408,3580.458, 8.619,7682
  409,3589.419, 8.961,7667
  410,3598.248, 8.829,7577
  411,3607.281, 9.033,7452
  412,3616.685, 9.404,7454
  413,3625.398, 8.713,7449
  414,3633.864, 8.466,7359
  415,3642.756, 8.892,7329
  416,3652.046, 9.290,7285
  417,3661.004, 8.958,7238
  418,3669.909, 8.905,7177
  419,3678.848, 8.939,7101
  420,3687.849, 9.001,7092
  421,3696.647, 8.798,7093
  422,3705.687, 9.040,7098
  423,3714.601, 8.914,7100
  424,3723.121, 8.520,7101
  425,3731.963, 8.842,7101
  426,3740.732, 8.769,7105
  427,3749.609, 8.877,7107
  428,3758.634, 9.025,7114
  429,3767.455, 8.821,7117
  430,3776.179, 8.724,7123
  431,3785.113, 8.934,7129
  432,3793.845, 8.732,7134
  433,3802.957, 9.112,7138
  434,3811.501, 8.544,7138
  435,3820.461, 8.960,7142
  436,3829.395, 8.934,7146
  437,3838.249, 8.854,7149
  438,3846.723, 8.474,7152
  439,3855.387, 8.664,7156
  440,3864.071, 8.684,7162
  441,3872.715, 8.644,7163
  442,3882.455, 9.740,7169
  443,3890.178, 7.723,7173
  444,3899.101, 8.923,7175
  445,3908.390, 9.289,7179
  446,3917.156, 8.766,7185
  447,3925.793, 8.637,7187
  448,3934.893, 9.100,7194
  449,3943.551, 8.658,7194
  450,3952.077, 8.526,7194
  451,3961.031, 8.954,7206
  452,3970.166, 9.135,7208
  453,3978.819, 8.653,7215
  454,3988.258, 9.439,7220
  455,3997.660, 9.402,7228
  456,4007.564, 9.904,7237
  457,4016.041, 8.477,7243
  458,4024.645, 8.604,7249
  459,4033.293, 8.648,7253
  460,4042.263, 8.970,7257
  461,4051.940, 9.677,7262
  462,4061.632, 9.692,7264
  463,4069.840, 8.208,7275
  464,4079.006, 9.166,7282
  465,4092.829,13.823,7287
  466,4099.910, 7.081,7299
  467,4105.996, 6.086,7305
  468,4115.434, 9.438,7309
  469,4123.762, 8.328,7312
  470,4132.509, 8.747,7315
  471,4141.659, 9.150,7321
  472,4150.066, 8.407,7324
  473,4160.581,10.515,7330
  474,4172.150,11.569,7337
  475,4180.875, 8.725,7340
  476,4189.014, 8.139,7342
  477,4197.067, 8.053,7344
  478,4205.145, 8.078,7349
  479,4214.435, 9.290,7360
  480,4223.246, 8.811,7364
  481,4232.529, 9.283,7373
  482,4246.365,13.836,7380
  483,4253.311, 6.946,7380
  484,4259.188, 5.877,7380
  485,4267.523, 8.335,7380
  486,4276.377, 8.854,7380
  487,4284.995, 8.618,7380
  488,4293.779, 8.784,7380
  489,4302.241, 8.462,7380
  490,4310.653, 8.412,7380
  491,4319.458, 8.805,7380
  492,4328.244, 8.786,7380
  493,4336.936, 8.692,7380
  494,4345.581, 8.645,7380
  495,4353.962, 8.381,7380
  496,4362.808, 8.846,7380
  497,4371.255, 8.447,7380
  498,4379.855, 8.600,7380
  499,4388.513, 8.658,7383
  500,4397.080, 8.567,7383
  501,4406.514, 9.434,7383
  502,4415.399, 8.885,7383
  503,4423.915, 8.516,7383
  504,4432.581, 8.666,7386
  505,4441.449, 8.868,7386
  506,4450.240, 8.791,7386
  507,4458.859, 8.619,7391
  508,4467.438, 8.579,7391
  509,4476.026, 8.588,7391
  510,4484.555, 8.529,7405
  511,4493.211, 8.656,7405
  512,4501.700, 8.489,7407
  513,4510.608, 8.908,7413
  514,4519.164, 8.556,7413
  515,4528.040, 8.876,7421
  516,4536.555, 8.515,7421
  517,4545.315, 8.760,7422
  518,4554.140, 8.825,7423
  519,4562.742, 8.602,7426
  520,4571.776, 9.034,7432
  521,4580.468, 8.692,7435
  522,4589.189, 8.721,7440
  523,4597.851, 8.662,7443
  524,4606.673, 8.822,7448
  525,4615.284, 8.611,7451
  526,4623.982, 8.698,7454
  527,4632.632, 8.650,7459
  528,4641.399, 8.767,7462
  529,4650.131, 8.732,7468
  530,4658.766, 8.635,7471
  531,4667.765, 8.999,7480
  532,4676.568, 8.803,7481
  533,4685.433, 8.865,7483
  534,4694.463, 9.030,7488
  535,4702.946, 8.483,7490
  536,4711.864, 8.918,7497
  537,4720.612, 8.748,7500
  538,4729.153, 8.541,7503
  539,4738.248, 9.095,7508
  540,4746.893, 8.645,7514
  541,4755.955, 9.062,7516
  542,4764.569, 8.614,7523
  543,4773.191, 8.622,7529
  544,4782.000, 8.809,7531
  545,4790.655, 8.655,7537
  546,4799.898, 9.243,7538
  547,4808.770, 8.872,7538
  548,4817.692, 8.922,7543
  549,4826.343, 8.651,7543
  550,4835.374, 9.031,7547
  551,4843.987, 8.613,7550
  552,4852.483, 8.496,7554
  553,4861.149, 8.666,7559
  554,4869.692, 8.543,7562
  555,4878.866, 9.174,7567
  556,4887.401, 8.535,7568
  557,4896.440, 9.039,7577
  558,4905.280, 8.840,7578
  559,4914.139, 8.859,7582
  560,4923.391, 9.252,7589
  561,4932.009, 8.618,7593
  562,4940.845, 8.836,7596
  563,4949.591, 8.746,7602
  564,4958.571, 8.980,7604
  565,4967.586, 9.015,7610
  566,4976.406, 8.820,7613
  567,4985.160, 8.754,7619
  568,4994.057, 8.897,7622
  569,5002.916, 8.859,7628
  570,5012.034, 9.118,7629
  571,5020.921, 8.887,7635
  572,5029.397, 8.476,7640
  573,5038.144, 8.747,7642
  574,5047.425, 9.281,7651
  575,5055.903, 8.478,7651
  576,5064.676, 8.773,7657
  577,5073.413, 8.737,7657
  578,5082.167, 8.754,7657
  579,5090.741, 8.574,7670
  580,5099.736, 8.995,7676
  581,5108.604, 8.868,7681
  582,5117.528, 8.924,7688
  583,5126.424, 8.896,7692
  584,5134.962, 8.538,7694
  585,5143.846, 8.884,7699
  586,5152.841, 8.995,7702
  587,5163.269,10.428,7707
  588,5170.221, 6.952,7710
  589,5178.842, 8.621,7715
  590,5187.714, 8.872,7720
  591,5196.621, 8.907,7724
  592,5205.550, 8.929,7727
  593,5214.311, 8.761,7730
  594,5223.047, 8.736,7733
  595,5231.883, 8.836,7736
  596,5240.576, 8.693,7741
  597,5249.488, 8.912,7746
  598,5258.185, 8.697,7749
  599,5266.939, 8.754,7754
  600,5275.411, 8.472,7756
  601,5284.622, 9.211,7759
  602,5293.079, 8.457,7762
  603,5302.041, 8.962,7765
  604,5311.570, 9.529,7772
  605,5320.386, 8.816,7777
  606,5329.189, 8.803,7778
  607,5337.888, 8.699,7782
  608,5346.735, 8.847,7785
  609,5355.843, 9.108,7791
  610,5364.597, 8.754,7796
  611,5373.669, 9.072,7801
  612,5382.457, 8.788,7804
  613,5391.152, 8.695,7809
  614,5399.739, 8.587,7809
  615,5408.727, 8.988,7817
  616,5417.269, 8.542,7820
  617,5426.478, 9.209,7823
  618,5436.124, 9.646,7826
  619,5445.087, 8.963,7828
  620,5453.642, 8.555,7835
  621,5462.875, 9.233,7839
  622,5472.713, 9.838,7842
  623,5481.707, 8.994,7846
  624,5489.501, 7.794,7850
  625,5498.260, 8.759,7859
  626,5506.948, 8.688,7864
  627,5515.608, 8.660,7867
  628,5524.616, 9.008,7870
  629,5533.513, 8.897,7876
  630,5545.401,11.888,7882
  631,5554.408, 9.007,7891
  632,5568.150,13.742,7896
  633,5581.092,12.942,7900
  634,5592.250,11.158,7913
  635,5602.285,10.035,7921
  636,5614.327,12.042,7925
  637,5625.275,10.948,7934
  638,5637.068,11.793,7943
  639,5648.451,11.383,7948
  640,5656.716, 8.265,7952
  641,5669.965,13.249,7956
  642,5681.615,11.650,7962
  643,5691.028, 9.413,7968
  644,5700.700, 9.672,7973
  645,5710.837,10.137,7979
  646,5720.458, 9.621,7983
  647,5731.167,10.708,7984
  648,5738.528, 7.362,7984
  649,5746.555, 8.027,7984
  650,5754.324, 7.769,7984
  651,5762.002, 7.678,7984
  652,5770.763, 8.761,7984
  653,5779.964, 9.201,7984
  654,5789.482, 9.518,7990
  655,5797.144, 7.662,7992
  656,5802.950, 5.806,7995
  657,5808.482, 5.532,7998
  658,5814.372, 5.890,8000
  659,5822.981, 8.609,8003
  660,5831.767, 8.786,8006
  661,5840.685, 8.918,8011
  662,5849.505, 8.820,8015
  663,5858.592, 9.087,8018
  664,5867.352, 8.760,8023
  665,5876.086, 8.734,8026
  666,5884.970, 8.884,8031
  667,5893.396, 8.426,8035
  668,5902.252, 8.856,8040
  669,5911.038, 8.786,8043
  670,5919.970, 8.932,8049
  671,5929.141, 9.171,8054
  672,5937.885, 8.744,8058
  673,5946.808, 8.923,8064
  674,5955.535, 8.727,8069
  675,5964.197, 8.662,8073
  676,5973.095, 8.898,8079
  677,5981.834, 8.739,8082
  678,5990.494, 8.660,8088
  679,5999.213, 8.719,8092
  680,6008.263, 9.050,8095
  681,6017.524, 9.261,8098
  682,6026.852, 9.328,8103
  683,6035.322, 8.470,8109
  684,6044.204, 8.882,8113
  685,6053.132, 8.928,8116
  686,6061.857, 8.725,8119
  687,6070.536, 8.679,8123
  688,6079.515, 8.979,8127
  689,6088.263, 8.748,8131
  690,6096.913, 8.650,8136
  691,6105.910, 8.997,8139
  692,6114.719, 8.809,8143
  693,6123.417, 8.698,8147
  694,6132.389, 8.972,8151
  695,6141.279, 8.890,8156
  696,6149.844, 8.565,8160
  697,6158.854, 9.010,8164
  698,6167.703, 8.849,8168
  699,6176.361, 8.658,8174
  700,6185.104, 8.743,8178
  701,6193.772, 8.668,8181
  702,6202.440, 8.668,8187
  703,6211.091, 8.651,8192
  704,6219.770, 8.678,8196
  705,6228.607, 8.838,8198
  706,6237.539, 8.932,8202
  707,6246.577, 9.038,8205
  708,6255.139, 8.562,8211
  709,6263.887, 8.748,8214
  710,6272.598, 8.711,8218
  711,6281.854, 9.255,8227
  712,6290.716, 8.863,8231
  713,6299.423, 8.707,8237
  714,6308.646, 9.223,8242
  715,6317.300, 8.654,8246
  716,6326.162, 8.862,8250
  717,6335.776, 9.614,8254
  718,6344.528, 8.752,8256
  719,6353.145, 8.616,8256
  720,6362.034, 8.890,8256
  721,6370.901, 8.867,8255
  722,6379.357, 8.456,8255
  723,6387.796, 8.439,8255
  724,6396.155, 8.359,8255
  725,6404.825, 8.670,8255
  726,6413.549, 8.724,8255
  727,6422.146, 8.597,8255
  728,6430.943, 8.797,8255
  729,6439.587, 8.644,8255
  730,6448.126, 8.539,8255
  731,6456.564, 8.438,8255
  732,6464.758, 8.194,8255
  733,6473.559, 8.801,8255
  734,6482.161, 8.602,8255
  735,6491.071, 8.910,8255
  736,6499.841, 8.770,8255
  737,6508.316, 8.475,8255
  738,6516.856, 8.540,8255
  739,6525.570, 8.714,8255
  740,6533.828, 8.258,8255
  741,6542.491, 8.663,8255
  742,6551.064, 8.573,8255
  743,6559.755, 8.691,8255
  744,6568.762, 9.007,8255
  745,6577.628, 8.866,8255
  746,6586.079, 8.451,8255
  747,6594.636, 8.557,8255
  748,6603.182, 8.546,8255
  749,6611.733, 8.551,8255
  750,6620.328, 8.595,8255
  751,6628.903, 8.575,8255
  752,6637.311, 8.407,8255
  753,6645.958, 8.647,8255
  754,6654.568, 8.611,8255
  755,6663.173, 8.605,8255
  756,6671.806, 8.633,8255
  757,6680.600, 8.794,8255
  758,6688.955, 8.355,8255
  759,6697.750, 8.795,8255
  760,6706.250, 8.499,8255
  761,6714.713, 8.464,8255
  762,6723.285, 8.572,8255
  763,6731.940, 8.655,8255
  764,6741.004, 9.064,8254
  765,6749.635, 8.631,8254
  766,6758.075, 8.440,8254
  767,6766.801, 8.726,8254
  768,6775.168, 8.367,8254
  769,6783.907, 8.739,8254
  770,6792.542, 8.635,8254
  771,6801.026, 8.484,8254
  772,6809.596, 8.570,8254
  773,6818.038, 8.442,8254
  774,6826.667, 8.629,8254
  775,6835.415, 8.747,8254
  776,6843.875, 8.460,8254
  777,6852.523, 8.649,8254
  778,6860.952, 8.429,8254
  779,6869.493, 8.541,8254
  780,6877.951, 8.458,8254
  781,6886.786, 8.835,8254
  782,6895.631, 8.845,8254
  783,6904.107, 8.476,8254
  784,6912.710, 8.603,8254
  785,6921.120, 8.410,8254
  786,6929.852, 8.731,8254
  787,6938.324, 8.473,8254
  788,6947.019, 8.694,8254
  789,6955.517, 8.499,8254
  790,6964.171, 8.654,8254
  791,6972.749, 8.577,8255
  792,6981.677, 8.929,8255
  793,6990.128, 8.451,8255
  794,6998.724, 8.596,8255
  795,7007.155, 8.431,8255
  796,7015.902, 8.747,8255
  797,7024.562, 8.659,8255
  798,7033.284, 8.723,8255
  799,7041.861, 8.577,8255
  800,7050.424, 8.563,8255
  801,7058.992, 8.568,8255
  802,7067.314, 8.322,8255
  803,7075.975, 8.661,8255
  804,7084.584, 8.609,8255
  805,7093.713, 9.129,8255
  806,7102.112, 8.399,8255
  807,7110.645, 8.532,8255
  808,7119.449, 8.805,8255
  809,7127.887, 8.438,8255
  810,7136.729, 8.841,8255
  811,7145.368, 8.640,8255
  812,7154.034, 8.666,8255
  813,7162.812, 8.777,8255
  814,7171.521, 8.710,8255
  815,7180.046, 8.525,8255
  816,7188.537, 8.491,8255
  817,7197.219, 8.682,8255
  818,7205.911, 8.692,8255
  819,7214.634, 8.723,8255
  820,7223.609, 8.975,8255
  821,7231.947, 8.338,8255
  822,7240.708, 8.760,8255
  823,7249.407, 8.700,8255
  824,7258.052, 8.645,8255
  825,7266.527, 8.475,8255
  826,7275.299, 8.772,8255
  827,7283.949, 8.650,8255
  828,7292.585, 8.636,8255
  829,7301.358, 8.773,8255
  830,7309.804, 8.446,8255
  831,7318.577, 8.773,8255
  832,7327.256, 8.679,8255
  833,7335.848, 8.592,8255
  834,7344.516, 8.668,8255
  835,7353.212, 8.696,8255
  836,7361.957, 8.744,8255
  837,7370.686, 8.729,8255
  838,7379.192, 8.507,8255
  839,7387.635, 8.443,8255
  840,7396.349, 8.714,8255
  841,7405.016, 8.667,8255
  842,7413.747, 8.730,8255
  843,7422.458, 8.712,8255
  844,7430.890, 8.432,8255
  845,7439.583, 8.692,8255
  846,7448.032, 8.450,8255
  847,7456.734, 8.702,8255
  848,7465.341, 8.607,8255
  849,7473.968, 8.627,8255
  850,7482.682, 8.714,8255
  851,7491.435, 8.752,8255
  852,7500.020, 8.585,8255
  853,7508.666, 8.646,8255
  854,7517.298, 8.633,8255
  855,7525.877, 8.579,8255
  856,7534.471, 8.594,8255
  857,7543.008, 8.537,8255
  858,7551.762, 8.754,8255
  859,7560.530, 8.768,8255
  860,7569.146, 8.615,8255
  861,7577.646, 8.500,8255
  862,7586.295, 8.650,8255
  863,7594.854, 8.558,8255
  864,7603.571, 8.718,8255
  865,7612.624, 9.052,8255
  866,7621.602, 8.978,8255
  867,7630.051, 8.450,8255
  868,7638.628, 8.577,8255
  869,7647.040, 8.411,8255
  870,7655.811, 8.771,8255
  871,7664.364, 8.554,8255
  872,7673.017, 8.652,8255
  873,7681.700, 8.684,8255
  874,7690.346, 8.646,8255
  875,7699.022, 8.676,8255
  876,7707.801, 8.779,8255
  877,7716.367, 8.566,8255
  878,7725.030, 8.663,8255
  879,7733.570, 8.540,8255
  880,7742.180, 8.610,8255
