Frame, Time (ms), Delta (ms) , Memory (mb)
   87,1925.059,22.183,9032
   88,1947.373,22.314,9032
   89,1969.672,22.299,9032
   90,1992.209,22.537,9032
   91,2014.617,22.408,9032
   92,2037.378,22.761,9032
   93,2059.382,22.004,9032
   94,2081.962,22.580,9032
   95,2104.237,22.275,9032
   96,2126.686,22.449,9032
   97,2148.955,22.269,9032
   98,2171.329,22.374,9032
   99,2193.611,22.282,9032
  100,2216.099,22.488,9032
  101,2238.063,21.964,9032
  102,2260.428,22.365,9032
  103,2282.524,22.096,9032
  104,2304.983,22.459,9032
  105,2327.161,22.178,9032
  106,2349.656,22.495,9032
  107,2371.756,22.100,9032
  108,2393.849,22.093,9032
  109,2416.263,22.414,9032
  110,2438.414,22.151,9032
  111,2460.483,22.069,9033
  112,2482.894,22.411,9033
  113,2505.812,22.918,9033
  114,2528.218,22.406,9033
  115,2550.461,22.243,9033
  116,2573.046,22.585,9033
  117,2595.371,22.325,9033
  118,2618.034,22.663,9033
  119,2640.466,22.432,9033
  120,2662.963,22.497,9033
  121,2685.427,22.464,9033
  122,2707.987,22.560,9033
  123,2730.586,22.599,9033
  124,2752.852,22.266,9033
  125,2775.500,22.648,9033
  126,2797.901,22.401,9033
  127,2820.272,22.371,9033
  128,2842.623,22.351,9033
  129,2864.833,22.210,9033
  130,2887.189,22.356,9033
  131,2909.669,22.480,9033
  132,2931.886,22.217,9033
  133,2954.093,22.207,9033
  134,2976.353,22.260,9033
  135,2998.846,22.493,9033
  136,3021.147,22.301,9033
  137,3043.305,22.158,9033
  138,3065.677,22.372,9033
  139,3087.804,22.127,9033
  140,3110.043,22.239,9033
  141,3132.029,21.986,9033
  142,3154.329,22.300,9033
  143,3176.022,21.693,9033
  144,3198.071,22.049,9033
  145,3219.953,21.882,9033
  146,3242.009,22.056,9033
  147,3264.386,22.377,9033
  148,3286.465,22.079,9033
  149,3308.283,21.818,9033
  150,3330.487,22.204,9033
  151,3352.503,22.016,9033
  152,3374.785,22.282,9033
  153,3396.738,21.953,9033
  154,3418.800,22.062,9033
  155,3441.036,22.236,9033
  156,3462.885,21.849,9033
  157,3484.985,22.100,9033
  158,3507.479,22.494,9033
  159,3529.797,22.318,9033
  160,3551.554,21.757,9033
  161,3573.401,21.847,9033
  162,3595.975,22.574,9033
  163,3617.843,21.868,9033
  164,3639.931,22.088,9033
  165,3662.406,22.475,9033
  166,3684.599,22.193,9033
  167,3706.815,22.216,9033
  168,3728.920,22.105,9033
  169,3751.525,22.605,9033
  170,3773.670,22.145,9033
  171,3796.302,22.632,9033
  172,3818.930,22.628,9033
  173,3841.319,22.389,9033
  174,3863.644,22.325,9033
  175,3886.435,22.791,9033
  176,3908.848,22.413,9033
  177,3931.518,22.670,9033
  178,3953.968,22.450,9033
  179,3976.408,22.440,9033
  180,3998.743,22.335,9033
  181,4021.580,22.837,9033
  182,4043.910,22.330,9033
  183,4066.263,22.353,9033
  184,4088.680,22.417,9033
  185,4110.964,22.284,9033
  186,4133.677,22.713,9033
  187,4156.250,22.573,9033
  188,4178.812,22.562,9033
  189,4201.395,22.583,9033
  190,4224.045,22.650,9033
  191,4246.617,22.572,9033
  192,4269.167,22.550,9033
  193,4292.079,22.912,9033
  194,4314.543,22.464,9033
  195,4337.196,22.653,9033
  196,4359.785,22.589,9033
  197,4382.543,22.758,9033
  198,4405.262,22.719,9033
  199,4428.186,22.924,9033
  200,4450.628,22.442,9033
  201,4473.451,22.823,9033
  202,4496.147,22.696,9033
  203,4518.942,22.795,9033
  204,4541.579,22.637,9033
  205,4564.314,22.735,9033
  206,4587.063,22.749,9033
  207,4609.416,22.353,9033
  208,4632.068,22.652,9033
  209,4654.502,22.434,9033
  210,4676.955,22.453,9033
  211,4700.390,23.435,9033
  212,4722.513,22.123,9033
  213,4745.328,22.815,9033
  214,4767.947,22.619,9033
  215,4790.122,22.175,9033
  216,4812.626,22.504,9033
  217,4835.206,22.580,9033
  218,4857.429,22.223,9033
  219,4879.974,22.545,9033
  220,4902.493,22.519,9033
  221,4924.869,22.376,9033
  222,4947.483,22.614,9034
  223,4969.906,22.423,9034
  224,4992.430,22.524,9034
  225,5015.211,22.781,9034
  226,5037.447,22.236,9034
  227,5059.921,22.474,9034
  228,5082.337,22.416,9034
  229,5104.688,22.351,9034
  230,5127.277,22.589,9034
  231,5149.467,22.190,9034
  232,5171.967,22.500,9034
  233,5194.425,22.458,9034
  234,5216.594,22.169,9034
  235,5239.213,22.619,9034
  236,5261.567,22.354,9034
  237,5283.990,22.423,9034
  238,5306.295,22.305,9034
  239,5328.490,22.195,9034
  240,5350.926,22.436,9034
  241,5373.153,22.227,9034
  242,5395.850,22.697,9034
  243,5418.093,22.243,9034
  244,5440.516,22.423,9034
  245,5463.485,22.969,9034
  246,5485.615,22.130,9034
  247,5508.510,22.895,9034
  248,5531.232,22.722,9034
  249,5553.570,22.338,9034
  250,5576.203,22.633,9034
  251,5598.615,22.412,9034
  252,5620.954,22.339,9034
  253,5643.421,22.467,9034
  254,5665.864,22.443,9034
  255,5688.709,22.845,9034
  256,5711.032,22.323,9034
  257,5733.568,22.536,9034
  258,5756.230,22.662,9034
  259,5778.871,22.641,9034
  260,5801.475,22.604,9034
  261,5823.773,22.298,9034
  262,5846.306,22.533,9034
  263,5868.765,22.459,9034
  264,5891.595,22.830,9034
  265,5913.998,22.403,9034
  266,5936.464,22.466,9034
  267,5958.925,22.461,9034
  268,5981.569,22.644,9034
  269,6003.835,22.266,9034
  270,6026.589,22.754,9034
  271,6049.099,22.510,9034
  272,6071.372,22.273,9034
  273,6093.711,22.339,9034
  274,6115.883,22.172,9034
  275,6137.822,21.939,9034
  276,6159.890,22.068,9034
  277,6182.335,22.445,9034
  278,6204.104,21.768,9034
  279,6226.000,21.896,9034
  280,6247.997,21.998,9034
  281,6270.250,22.252,9034
  282,6292.609,22.360,9034
  283,6314.609,22.000,9034
  284,6336.557,21.948,9034
  285,6358.409,21.852,9033
  286,6380.417,22.007,9033
  287,6402.400,21.984,9033
  288,6424.549,22.149,9033
  289,6446.229,21.680,9033
  290,6468.334,22.105,9032
  291,6489.969,21.635,9032
  292,6512.254,22.285,9032
  293,6534.210,21.956,9032
  294,6555.827,21.617,9032
  295,6577.644,21.816,9032
  296,6599.781,22.138,9032
  297,6621.624,21.842,9032
  298,6643.350,21.727,9032
  299,6665.224,21.874,9032
  300,6687.074,21.850,9032
  301,6708.964,21.890,9032
  302,6730.573,21.609,9032
  303,6752.287,21.714,9032
  304,6774.132,21.845,9032
  305,6795.648,21.516,9032
  306,6817.281,21.633,9032
  307,6839.462,22.181,9032
  308,6860.792,21.329,9032
  309,6882.558,21.767,9032
  310,6904.636,22.078,9032
  311,6925.936,21.299,9032
  312,6947.904,21.969,9032
  313,6969.681,21.777,9032
  314,6991.673,21.992,9032
  315,7013.868,22.195,9032
  316,7035.433,21.565,9032
  317,7057.221,21.788,9032
  318,7078.993,21.772,9032
  319,7100.584,21.591,9032
  320,7122.264,21.680,9032
  321,7143.979,21.714,9032
  322,7165.550,21.572,9032
  323,7187.331,21.780,9032
  324,7209.028,21.698,9031
  325,7230.833,21.805,9031
  326,7252.759,21.926,9031
  327,7274.437,21.677,9031
  328,7296.560,22.123,9031
  329,7318.686,22.126,9031
  330,7340.462,21.777,9031
  331,7362.667,22.204,9031
  332,7384.794,22.128,9031
  333,7406.820,22.026,9031
  334,7428.679,21.859,9031
  335,7450.546,21.867,9031
  336,7472.723,22.177,9031
  337,7495.170,22.447,9031
  338,7517.592,22.422,9031
  339,7539.902,22.310,9031
  340,7562.044,22.142,9031
  341,7584.459,22.415,9031
  342,7606.796,22.337,9031
  343,7629.418,22.622,9031
  344,7651.557,22.139,9031
  345,7674.005,22.448,9031
  346,7696.408,22.403,9031
  347,7718.706,22.297,9031
  348,7741.093,22.388,9031
  349,7763.764,22.671,9031
  350,7786.286,22.522,9031
  351,7808.629,22.343,9031
  352,7831.004,22.375,9031
  353,7853.464,22.460,9031
  354,7876.466,23.002,9031
  355,7899.118,22.652,9031
  356,7921.777,22.659,9031
  357,7944.415,22.637,9031
  358,7967.188,22.773,9031
  359,7989.942,22.755,9031
  360,8012.903,22.961,9031
  361,8035.771,22.868,9031
  362,8058.491,22.720,9031
  363,8080.910,22.419,9031
  364,8103.353,22.442,9031
  365,8126.042,22.689,9031
  366,8148.706,22.664,9031
  367,8171.375,22.669,9031
  368,8194.201,22.827,9031
  369,8216.894,22.692,9031
  370,8239.308,22.414,9031
  371,8261.919,22.612,9031
  372,8284.668,22.749,9031
  373,8307.393,22.724,9031
  374,8329.609,22.217,9031
  375,8352.224,22.614,9031
  376,8374.604,22.380,9031
  377,8396.669,22.066,9031
  378,8418.876,22.207,9031
  379,8441.268,22.391,9031
  380,8462.945,21.678,9031
  381,8484.127,21.182,9031
  382,8505.943,21.816,9031
  383,8527.461,21.518,9031
  384,8548.747,21.286,9032
  385,8569.787,21.040,9032
  386,8590.531,20.744,9032
  387,8611.983,21.452,9032
  388,8632.890,20.906,9032
  389,8653.915,21.026,9032
  390,8674.641,20.725,9032
  391,8695.500,20.860,9032
  392,8716.030,20.530,9032
  393,8736.807,20.776,9032
  394,8757.329,20.523,9032
  395,8777.538,20.209,9032
  396,8797.978,20.439,9032
  397,8817.952,19.975,9032
  398,8837.672,19.719,9032
  399,8857.624,19.953,9032
  400,8877.507,19.882,9032
  401,8897.222,19.715,9032
  402,8916.778,19.557,9032
  403,8936.959,20.181,9032
  404,8955.921,18.961,9032
  405,8975.430,19.509,9032
  406,8994.934,19.504,9032
  407,9014.841,19.907,9032
  408,9034.126,19.286,9032
  409,9053.505,19.378,9032
  410,9072.624,19.120,9032
  411,9092.080,19.456,9032
  412,9111.024,18.944,9032
  413,9129.986,18.962,9032
  414,9148.994,19.008,9032
  415,9168.045,19.050,9032
  416,9186.631,18.586,9032
  417,9205.854,19.223,9032
  418,9224.665,18.812,9032
  419,9243.185,18.519,9032
  420,9261.791,18.607,9032
  421,9280.322,18.531,9032
  422,9298.895,18.572,9032
  423,9317.432,18.537,9032
  424,9336.034,18.603,9032
  425,9354.493,18.459,9032
  426,9372.692,18.199,9032
  427,9390.962,18.269,9032
  428,9409.124,18.163,9032
  429,9427.100,17.975,9032
  430,9445.159,18.060,9032
  431,9463.940,18.781,9032
  432,9481.542,17.602,9032
  433,9499.153,17.611,9032
  434,9517.652,18.499,9032
  435,9535.112,17.460,9032
  436,9552.630,17.517,9032
  437,9570.032,17.403,9032
  438,9587.685,17.652,9032
  439,9604.861,17.177,9032
  440,9621.987,17.126,9032
  441,9639.462,17.474,9032
  442,9656.882,17.420,9032
  443,9674.573,17.692,9032
  444,9692.159,17.586,9032
  445,9709.859,17.700,9032
  446,9727.581,17.722,9032
  447,9745.410,17.829,9032
  448,9763.655,18.245,9032
  449,9782.392,18.736,9032
  450,9800.729,18.337,9032
  451,9819.720,18.991,9032
  452,9838.369,18.650,9032
  453,9857.096,18.726,9032
  454,9876.091,18.995,9032
  455,9894.821,18.731,9032
  456,9913.866,19.045,9032
  457,9932.763,18.896,9032
  458,9951.711,18.948,9032
  459,9970.941,19.231,9032
  460,9990.036,19.095,9032
  461,10009.967,19.930,9032
  462,10029.935,19.968,9032
  463,10049.178,19.243,9032
  464,10068.749,19.572,9032
  465,10087.829,19.080,9032
  466,10107.299,19.469,9032
  467,10126.786,19.488,9032
  468,10146.316,19.530,9032
  469,10166.184,19.867,9032
  470,10185.478,19.294,9032
  471,10204.981,19.504,9032
  472,10224.550,19.568,9032
  473,10243.718,19.168,9032
  474,10263.187,19.469,9032
  475,10282.776,19.590,9032
  476,10302.274,19.498,9032
  477,10321.678,19.403,9032
  478,10341.140,19.462,9032
  479,10360.684,19.544,9032
  480,10380.214,19.530,9032
  481,10399.335,19.121,9032
  482,10418.908,19.574,9032
  483,10438.414,19.506,9032
  484,10458.100,19.685,9032
  485,10477.180,19.080,9032
  486,10496.353,19.173,9032
  487,10516.206,19.854,9032
  488,10535.332,19.126,9032
  489,10554.470,19.137,9032
  490,10573.865,19.396,9032
  491,10592.842,18.976,9032
  492,10611.729,18.887,9032
  493,10631.156,19.428,9032
  494,10650.201,19.045,9032
  495,10669.406,19.205,9032
  496,10688.712,19.305,9032
  497,10708.073,19.362,9032
  498,10727.447,19.374,9032
  499,10746.793,19.345,9032
  500,10765.957,19.165,9032
  501,10785.818,19.861,9033
  502,10804.984,19.166,9033
  503,10824.517,19.532,9033
  504,10843.822,19.306,9033
  505,10863.834,20.011,9033
  506,10883.321,19.488,9033
  507,10902.590,19.268,9033
  508,10922.226,19.636,9033
  509,10941.714,19.488,9033
  510,10961.544,19.830,9033
  511,10980.966,19.422,9033
  512,11000.884,19.918,9033
  513,11021.280,20.397,9033
  514,11041.024,19.744,9033
  515,11061.599,20.574,9033
  516,11081.651,20.053,9033
  517,11101.313,19.662,9033
  518,11120.833,19.519,9033
  519,11140.394,19.561,9033
  520,11160.198,19.805,9033
  521,11179.941,19.743,9033
  522,11199.429,19.487,9033
  523,11218.702,19.274,9033
  524,11238.230,19.528,9033
  525,11258.016,19.785,9033
  526,11277.766,19.750,9033
  527,11297.761,19.995,9033
  528,11317.661,19.901,9033
  529,11338.256,20.594,9033
  530,11358.271,20.016,9033
  531,11378.698,20.427,9033
  532,11399.038,20.340,9033
  533,11419.438,20.399,9033
  534,11439.872,20.435,9033
  535,11460.189,20.317,9033
  536,11480.382,20.192,9033
  537,11501.084,20.702,9033
  538,11521.490,20.407,9033
  539,11541.632,20.141,9033
  540,11561.578,19.947,9033
  541,11582.397,20.819,9033
  542,11601.585,19.187,9033
  543,11622.209,20.624,9033
  544,11642.680,20.471,9033
  545,11662.557,19.877,9033
  546,11682.643,20.086,9033
  547,11702.722,20.079,9033
  548,11722.800,20.078,9033
  549,11742.925,20.125,9033
  550,11762.949,20.025,9033
  551,11782.821,19.872,9033
  552,11803.040,20.218,9033
  553,11823.092,20.052,9033
  554,11843.432,20.340,9033
  555,11862.921,19.489,9033
  556,11883.063,20.142,9033
  557,11902.948,19.886,9033
  558,11922.741,19.793,9033
  559,11942.808,20.066,9033
  560,11962.797,19.989,9033
  561,11982.725,19.928,9033
  562,12003.103,20.378,9033
  563,12022.852,19.749,9033
  564,12042.965,20.113,9032
  565,12063.022,20.058,9032
  566,12082.834,19.811,9032
  567,12103.047,20.213,9032
  568,12122.992,19.946,9032
  569,12142.898,19.906,9032
  570,12163.509,20.610,9032
  571,12183.127,19.618,9032
  572,12203.157,20.031,9032
  573,12223.307,20.149,9032
  574,12243.375,20.068,9032
  575,12263.412,20.038,9032
  576,12283.251,19.838,9032
  577,12303.088,19.837,9032
  578,12323.645,20.557,9032
  579,12343.613,19.969,9032
  580,12363.811,20.197,9032
  581,12384.036,20.226,9032
  582,12404.283,20.247,9032
  583,12424.651,20.368,9032
  584,12444.813,20.162,9032
  585,12465.357,20.544,9032
  586,12485.580,20.222,9032
  587,12506.106,20.527,9032
  588,12526.327,20.221,9032
  589,12546.253,19.925,9032
  590,12566.383,20.130,9032
  591,12586.410,20.028,9032
  592,12606.413,20.002,9032
  593,12626.308,19.895,9032
  594,12646.155,19.848,9032
  595,12666.695,20.540,9032
  596,12686.688,19.992,9032
  597,12706.907,20.220,9032
  598,12726.586,19.678,9032
  599,12746.701,20.116,9032
  600,12766.602,19.900,9032
  601,12786.817,20.216,9032
  602,12806.780,19.963,9032
  603,12826.857,20.077,9032
  604,12846.979,20.122,9032
  605,12867.165,20.185,9032
  606,12887.468,20.303,9032
  607,12907.752,20.284,9032
  608,12927.854,20.102,9032
  609,12948.064,20.211,9032
  610,12968.212,20.147,9032
  611,12988.310,20.098,9032
  612,13008.918,20.608,9032
  613,13029.577,20.660,9032
  614,13049.822,20.245,9032
  615,13070.029,20.207,9032
  616,13090.457,20.427,9032
  617,13110.726,20.269,9032
  618,13131.157,20.432,9032
  619,13151.484,20.327,9032
  620,13172.011,20.526,9032
  621,13191.919,19.908,9032
  622,13212.532,20.614,9032
  623,13233.350,20.817,9032
  624,13253.642,20.292,9032
  625,13273.812,20.170,9032
  626,13293.968,20.156,9032
  627,13314.130,20.162,9032
  628,13334.406,20.277,9032
  629,13354.505,20.098,9032
  630,13374.660,20.156,9032
  631,13394.863,20.203,9033
  632,13415.103,20.239,9033
  633,13435.112,20.010,9033
  634,13455.423,20.310,9033
  635,13475.907,20.485,9033
  636,13495.808,19.900,9033
  637,13516.471,20.663,9033
  638,13536.746,20.275,9033
  639,13556.959,20.213,9033
  640,13577.408,20.450,9033
  641,13597.865,20.457,9033
  642,13618.307,20.441,9033
  643,13638.936,20.629,9033
  644,13659.406,20.471,9033
  645,13680.023,20.617,9033
  646,13700.335,20.311,9033
  647,13720.996,20.661,9033
  648,13741.563,20.567,9033
  649,13762.369,20.806,9033
  650,13782.944,20.576,9033
  651,13803.347,20.402,9033
  652,13824.323,20.977,9033
  653,13844.730,20.407,9033
  654,13865.449,20.719,9033
  655,13886.138,20.688,9033
  656,13906.806,20.668,9033
  657,13927.539,20.733,9033
  658,13948.143,20.604,9033
  659,13968.806,20.663,9033
  660,13989.851,21.045,9033
  661,14010.866,21.016,9033
  662,14031.612,20.746,9033
  663,14052.494,20.881,9033
  664,14073.508,21.014,9033
  665,14094.439,20.932,9033
  666,14115.394,20.954,9033
  667,14136.130,20.736,9033
  668,14156.880,20.750,9033
  669,14177.704,20.824,9033
  670,14198.457,20.753,9033
  671,14219.460,21.003,9033
  672,14240.170,20.710,9033
  673,14261.772,21.603,9033
  674,14282.620,20.847,9033
  675,14303.468,20.848,9033
  676,14324.472,21.004,9033
  677,14345.368,20.896,9033
  678,14366.302,20.934,9033
  679,14387.175,20.873,9033
  680,14408.062,20.887,9033
  681,14429.145,21.083,9033
  682,14449.745,20.600,9033
  683,14470.520,20.775,9033
  684,14491.312,20.792,9033
  685,14512.777,21.466,9033
  686,14533.448,20.671,9033
  687,14554.223,20.774,9033
  688,14574.852,20.629,9033
  689,14595.751,20.899,9033
  690,14616.479,20.729,9033
  691,14637.401,20.922,9033
  692,14658.213,20.811,9033
  693,14679.239,21.027,9033
  694,14700.268,21.028,9032
  695,14721.243,20.975,9032
  696,14742.345,21.102,9032
  697,14763.300,20.955,9032
  698,14784.371,21.071,9032
  699,14804.894,20.523,9032
  700,14827.313,22.420,9032
  701,14848.757,21.443,9032
  702,14869.883,21.126,9032
  703,14890.897,21.015,9032
  704,14911.975,21.077,9032
  705,14932.985,21.011,9032
  706,14953.767,20.781,9032
  707,14974.947,21.181,9032
  708,14996.049,21.101,9032
  709,15017.485,21.437,9032
  710,15038.854,21.369,9032
  711,15060.064,21.210,9032
  712,15081.500,21.435,9032
  713,15102.595,21.095,9032
  714,15123.580,20.985,9032
  715,15145.238,21.659,9032
  716,15166.362,21.124,9033
  717,15187.558,21.195,9033
  718,15208.845,21.287,9035
  719,15230.212,21.367,9035
  720,15251.221,21.009,9035
  721,15272.279,21.059,9035
  722,15293.198,20.919,9035
  723,15314.110,20.912,9035
  724,15334.825,20.714,9035
  725,15356.001,21.176,9035
  726,15376.923,20.922,9035
  727,15397.718,20.795,9035
  728,15418.509,20.791,9035
  729,15439.602,21.093,9035
  730,15460.170,20.568,9035
  731,15481.548,21.378,9035
  732,15502.228,20.680,9035
  733,15523.171,20.943,9035
  734,15543.902,20.732,9035
  735,15564.585,20.682,9035
  736,15584.935,20.350,9035
  737,15605.747,20.812,9035
  738,15626.511,20.764,9035
  739,15646.927,20.416,9035
  740,15667.202,20.275,9035
  741,15688.201,20.999,9035
  742,15708.653,20.453,9035
  743,15729.696,21.043,9035
  744,15750.084,20.387,9035
  745,15770.329,20.245,9035
  746,15790.761,20.432,9035
  747,15811.365,20.604,9035
  748,15831.556,20.191,9035
  749,15851.637,20.081,9035
  750,15872.704,21.067,9035
  751,15892.854,20.151,9035
  752,15912.760,19.905,9035
  753,15932.969,20.209,9035
  754,15953.311,20.342,9035
  755,15973.041,19.730,9035
  756,15992.852,19.811,9035
  757,16013.176,20.324,9035
  758,16033.552,20.376,9035
  759,16053.333,19.781,9035
  760,16073.142,19.809,9035
  761,16092.865,19.723,9035
  762,16112.756,19.891,9035
  763,16132.818,20.063,9035
  764,16152.556,19.737,9035
  765,16172.156,19.600,9035
  766,16191.760,19.604,9035
  767,16211.600,19.840,9035
  768,16231.323,19.723,9035
  769,16250.898,19.576,9035
  770,16270.451,19.552,9035
  771,16290.076,19.625,9035
  772,16309.502,19.426,9035
  773,16329.094,19.592,9035
  774,16348.421,19.327,9035
  775,16367.963,19.542,9035
  776,16387.344,19.381,9035
  777,16406.816,19.473,9035
  778,16426.332,19.516,9035
  779,16445.791,19.459,9034
  780,16464.771,18.979,9034
  781,16483.939,19.168,9034
  782,16503.406,19.468,9034
  783,16523.074,19.667,9034
  784,16542.160,19.086,9034
  785,16561.357,19.197,9034
  786,16580.693,19.336,9034
  787,16599.975,19.282,9034
  788,16619.445,19.471,9034
  789,16638.949,19.503,9034
  790,16658.164,19.215,9034
  791,16677.207,19.044,9034
  792,16696.414,19.206,9034
  793,16715.539,19.125,9034
  794,16734.447,18.909,9034
  795,16753.826,19.379,9034
  796,16773.061,19.233,9034
  797,16792.813,19.753,9034
  798,16812.066,19.254,9034
  799,16831.477,19.409,9034
  800,16850.580,19.106,9034
  801,16870.484,19.904,9034
  802,16889.537,19.051,9034
  803,16909.010,19.472,9034
  804,16927.873,18.864,9034
  805,16947.098,19.225,9034
  806,16966.357,19.259,9034
  807,16985.381,19.024,9034
  808,17004.549,19.167,9034
  809,17023.740,19.194,9034
  810,17042.801,19.060,9034
  811,17061.873,19.071,9034
  812,17080.732,18.860,9034
  813,17099.721,18.987,9034
  814,17118.682,18.962,9034
  815,17137.797,19.116,9034
  816,17156.938,19.140,9034
  817,17176.121,19.183,9034
  818,17194.904,18.785,9034
  819,17213.928,19.021,9034
  820,17233.305,19.378,9034
  821,17252.301,18.995,9034
  822,17271.342,19.041,9034
  823,17290.330,18.990,9034
  824,17309.164,18.833,9034
  825,17328.137,18.974,9034
  826,17347.051,18.913,9034
  827,17365.832,18.783,9034
  828,17384.781,18.948,9034
  829,17403.301,18.518,9034
  830,17422.313,19.012,9034
  831,17442.350,20.036,9034
  832,17461.480,19.134,9034
  833,17480.172,18.690,9034
  834,17499.000,18.828,9034
  835,17517.857,18.858,9034
  836,17536.678,18.819,9034
  837,17556.336,19.659,9034
  838,17575.076,18.742,9034
  839,17593.602,18.524,9034
  840,17612.492,18.891,9034
  841,17631.365,18.872,9034
  842,17650.111,18.746,9033
  843,17668.857,18.747,9034
  844,17687.721,18.864,9034
  845,17706.793,19.072,9034
  846,17725.744,18.952,9034
  847,17744.428,18.681,9034
  848,17763.186,18.758,9034
  849,17782.029,18.845,9034
  850,17800.770,18.739,9034
  851,17819.584,18.815,9034
  852,17838.686,19.102,9034
  853,17857.725,19.040,9034
  854,17876.496,18.772,9034
  855,17895.365,18.866,9034
  856,17914.201,18.836,9034
  857,17932.771,18.571,9034
  858,17951.820,19.049,9034
  859,17971.029,19.209,9034
  860,17989.523,18.494,9034
  861,18008.877,19.353,9034
  862,18028.188,19.311,9034
  863,18047.084,18.897,9034
  864,18065.979,18.895,9034
  865,18084.557,18.577,9034
  866,18103.850,19.293,9034
  867,18122.828,18.980,9034
  868,18141.992,19.165,9034
  869,18161.055,19.061,9034
  870,18180.449,19.395,9034
  871,18199.432,18.981,9034
  872,18218.953,19.521,9034
  873,18238.369,19.418,9034
  874,18257.988,19.620,9034
  875,18277.160,19.171,9034
  876,18296.441,19.281,9034
  877,18315.822,19.381,9034
  878,18335.117,19.293,9034
  879,18354.359,19.243,9034
  880,18373.916,19.559,9034
  881,18393.461,19.542,9034
  882,18412.850,19.390,9034
  883,18432.342,19.491,9034
  884,18452.154,19.814,9034
  885,18471.381,19.227,9034
  886,18490.828,19.446,9034
  887,18510.402,19.575,9034
  888,18530.309,19.906,9034
  889,18549.816,19.508,9034
  890,18569.400,19.585,9034
  891,18589.178,19.775,9034
  892,18609.072,19.896,9034
  893,18628.801,19.728,9034
  894,18648.777,19.977,9034
  895,18668.535,19.757,9034
  896,18687.959,19.424,9034
  897,18708.018,20.059,9034
  898,18727.689,19.670,9034
  899,18747.521,19.833,9034
  900,18767.541,20.021,9034
  901,18787.545,20.004,9034
  902,18807.439,19.893,9034
  903,18827.434,19.993,9034
  904,18847.320,19.890,9034
  905,18867.117,19.795,9034
  906,18887.021,19.903,9034
  907,18906.713,19.694,9034
  908,18926.752,20.040,9034
  909,18946.490,19.737,9034
  910,18966.387,19.896,9034
  911,18985.801,19.415,9034
  912,19006.049,20.247,9034
  913,19025.725,19.675,9034
  914,19045.553,19.828,9034
  915,19066.227,20.675,9034
  916,19086.424,20.196,9034
  917,19106.525,20.103,9034
  918,19126.705,20.179,9034
  919,19147.168,20.463,9034
  920,19167.273,20.106,9034
  921,19187.385,20.112,9034
  922,19207.709,20.322,9034
  923,19228.068,20.360,9034
  924,19248.545,20.478,9034
  925,19268.645,20.100,9034
  926,19289.018,20.370,9034
  927,19309.297,20.281,9034
  928,19329.396,20.099,9034
  929,19349.729,20.332,9034
  930,19369.717,19.989,9034
  931,19389.799,20.082,9034
  932,19409.625,19.827,9034
